instance,goal,verdict,duration
exp_acyclic_depvary_step7_batch_yyy08.pl,a4,no,3
exp_acyclic_depvary_step7_batch_yyy08.pl,f2,yes,168
exp_acyclic_depvary_step7_batch_yyy08.pl,f1,yes,0
exp_acyclic_depvary_step7_batch_yyy09.pl,e3,yes,102
exp_acyclic_depvary_step7_batch_yyy09.pl,b4,yes,91
exp_acyclic_depvary_step7_batch_yyy09.pl,e2,no,71
exp_acyclic_depvary_step7_batch_yyy09.pl,d1,yes,11
exp_acyclic_depvary_step7_batch_yyy09.pl,c1,yes,85
exp_acyclic_depvary_step7_batch_yyy09.pl,e1,no,4
exp_acyclic_depvary_step7_batch_yyy10.pl,a4,yes,0
exp_acyclic_depvary_step7_batch_yyy10.pl,d2,no,4
exp_acyclic_depvary_step7_batch_yyy10.pl,q3,no,15
exp_acyclic_depvary_step8_batch_yyy01.pl,d4,no,60
exp_acyclic_depvary_step8_batch_yyy01.pl,c3,no,23
exp_acyclic_depvary_step8_batch_yyy01.pl,z1,yes,6
exp_acyclic_depvary_step8_batch_yyy01.pl,d3,yes,17
exp_acyclic_depvary_step8_batch_yyy01.pl,e2,no,448
exp_acyclic_depvary_step8_batch_yyy02.pl,a2,yes,150
exp_acyclic_depvary_step8_batch_yyy02.pl,d1,yes,129
exp_acyclic_depvary_step8_batch_yyy02.pl,f1,yes,476
exp_acyclic_depvary_step8_batch_yyy02.pl,b5,yes,0
exp_acyclic_depvary_step8_batch_yyy03.pl,f1,no,19
exp_acyclic_depvary_step8_batch_yyy03.pl,c3,no,5
exp_acyclic_depvary_step8_batch_yyy03.pl,y4,yes,24
exp_acyclic_depvary_step8_batch_yyy04.pl,b3,yes,18
exp_acyclic_depvary_step8_batch_yyy04.pl,b1,yes,56
exp_acyclic_depvary_step8_batch_yyy04.pl,u2,no,575
exp_acyclic_depvary_step8_batch_yyy04.pl,e2,no,9
exp_acyclic_depvary_step8_batch_yyy04.pl,w3,no,25
exp_acyclic_depvary_step8_batch_yyy04.pl,d1,no,12
exp_acyclic_depvary_step8_batch_yyy04.pl,c4,no,4296
exp_acyclic_depvary_step8_batch_yyy05.pl,c1,yes,0
exp_acyclic_depvary_step8_batch_yyy05.pl,a5,no,3311
exp_acyclic_depvary_step8_batch_yyy05.pl,f3,yes,53
exp_acyclic_depvary_step8_batch_yyy05.pl,a3,yes,44
exp_acyclic_depvary_step8_batch_yyy06.pl,a4,no,12
exp_acyclic_depvary_step8_batch_yyy06.pl,c2,no,979
exp_acyclic_depvary_step8_batch_yyy06.pl,c4,yes,16
exp_acyclic_depvary_step8_batch_yyy06.pl,a5,no,29
exp_acyclic_depvary_step8_batch_yyy07.pl,e1,yes,1412
exp_acyclic_depvary_step8_batch_yyy07.pl,a4,no,14
exp_acyclic_depvary_step8_batch_yyy07.pl,c4,no,20195
exp_acyclic_depvary_step8_batch_yyy08.pl,y4,yes,6383
exp_acyclic_depvary_step8_batch_yyy08.pl,e3,yes,20
exp_acyclic_depvary_step8_batch_yyy08.pl,a2,no,18
exp_acyclic_depvary_step8_batch_yyy08.pl,d2,yes,0
exp_acyclic_depvary_step8_batch_yyy08.pl,t1,yes,16
exp_acyclic_depvary_step8_batch_yyy09.pl,d4,yes,17
exp_acyclic_depvary_step8_batch_yyy09.pl,f4,yes,22
exp_acyclic_depvary_step8_batch_yyy09.pl,c5,yes,22
exp_acyclic_depvary_step8_batch_yyy09.pl,b1,yes,15
exp_acyclic_depvary_step8_batch_yyy09.pl,f2,no,17
exp_acyclic_depvary_step8_batch_yyy09.pl,c2,no,18
exp_acyclic_depvary_step8_batch_yyy09.pl,a1,no,13
exp_acyclic_depvary_step8_batch_yyy10.pl,d3,no,13
exp_acyclic_depvary_step8_batch_yyy10.pl,f1,yes,19
exp_acyclic_depvary_step8_batch_yyy10.pl,c5,no,21
exp_acyclic_depvary_step9_batch_yyy01.pl,b1,yes,21
exp_acyclic_depvary_step9_batch_yyy01.pl,b4,yes,1
exp_acyclic_depvary_step9_batch_yyy01.pl,e2,no,13
exp_acyclic_depvary_step9_batch_yyy02.pl,b4,yes,0
exp_acyclic_depvary_step9_batch_yyy02.pl,e1,no,18
exp_acyclic_depvary_step9_batch_yyy02.pl,a3,no,16
exp_acyclic_depvary_step9_batch_yyy02.pl,d2,yes,17
exp_acyclic_depvary_step9_batch_yyy02.pl,b5,yes,2009
exp_acyclic_depvary_step9_batch_yyy02.pl,a1,yes,21
exp_acyclic_depvary_step9_batch_yyy03.pl,x4,yes,960
exp_acyclic_depvary_step9_batch_yyy03.pl,b3,yes,23
exp_acyclic_depvary_step9_batch_yyy03.pl,a1,no,7
