goal,instance,verdict,duration
e2,exp_acyclic_indvary1_step6_batch_yyy07.pl,yes,4
a2,exp_acyclic_indvary1_step6_batch_yyy07.pl,yes,4
p5,exp_acyclic_indvary1_step6_batch_yyy07.pl,yes,4
y3,exp_acyclic_indvary1_step6_batch_yyy08.pl,yes,4
b3,exp_acyclic_indvary1_step6_batch_yyy08.pl,yes,4
e2,exp_acyclic_indvary1_step6_batch_yyy09.pl,yes,4
d2,exp_acyclic_indvary1_step7_batch_yyy01.pl,yes,4
x2,exp_acyclic_indvary1_step7_batch_yyy01.pl,yes,4
b2,exp_acyclic_indvary1_step7_batch_yyy02.pl,yes,4
a3,exp_acyclic_indvary1_step7_batch_yyy02.pl,yes,4
e2,exp_acyclic_indvary1_step7_batch_yyy02.pl,no,4
e1,exp_acyclic_indvary1_step7_batch_yyy02.pl,no,4
c1,exp_acyclic_indvary1_step7_batch_yyy03.pl,yes,4
s3,exp_acyclic_indvary1_step7_batch_yyy05.pl,yes,4
e2,exp_acyclic_indvary1_step7_batch_yyy07.pl,yes,4
a3,exp_acyclic_indvary1_step7_batch_yyy07.pl,no,4
a1,exp_acyclic_indvary1_step7_batch_yyy08.pl,yes,4
f2,exp_acyclic_indvary1_step8_batch_yyy01.pl,yes,4
f1,exp_acyclic_indvary1_step8_batch_yyy01.pl,yes,3
e2,exp_acyclic_indvary1_step8_batch_yyy02.pl,yes,3
e2,exp_acyclic_indvary1_step8_batch_yyy03.pl,yes,4
c2,exp_acyclic_indvary1_step8_batch_yyy03.pl,yes,4
c3,exp_acyclic_indvary1_step8_batch_yyy04.pl,no,4
a3,exp_acyclic_indvary1_step8_batch_yyy05.pl,yes,4
v4,exp_acyclic_indvary1_step8_batch_yyy05.pl,yes,4
b2,exp_acyclic_indvary1_step8_batch_yyy05.pl,yes,3
f2,exp_acyclic_indvary1_step8_batch_yyy05.pl,yes,4
b1,exp_acyclic_indvary1_step8_batch_yyy06.pl,yes,3
e2,exp_acyclic_indvary1_step8_batch_yyy07.pl,yes,4
a3,exp_acyclic_indvary1_step8_batch_yyy08.pl,yes,3
t3,exp_acyclic_indvary1_step8_batch_yyy08.pl,no,3
c1,exp_acyclic_indvary1_step8_batch_yyy10.pl,no,4
c2,exp_acyclic_indvary2_step1_batch_yyy03.pl,no,4
e2,exp_acyclic_indvary2_step1_batch_yyy04.pl,yes,4
a1,exp_acyclic_indvary2_step1_batch_yyy04.pl,yes,4
w1,exp_acyclic_indvary2_step1_batch_yyy04.pl,yes,4
d1,exp_acyclic_indvary2_step1_batch_yyy05.pl,no,4
a2,exp_acyclic_indvary2_step1_batch_yyy07.pl,yes,4
d2,exp_acyclic_indvary2_step1_batch_yyy07.pl,yes,4
b3,exp_acyclic_indvary2_step1_batch_yyy08.pl,yes,4
a3,exp_acyclic_indvary2_step2_batch_yyy01.pl,yes,6
f2,exp_acyclic_indvary2_step2_batch_yyy01.pl,no,6
c1,exp_acyclic_indvary2_step2_batch_yyy01.pl,no,6
e2,exp_acyclic_indvary2_step2_batch_yyy03.pl,yes,7
d1,exp_acyclic_indvary2_step2_batch_yyy04.pl,no,6
c1,exp_acyclic_indvary2_step2_batch_yyy05.pl,no,6
v1,exp_acyclic_indvary2_step2_batch_yyy05.pl,yes,6
r1,exp_acyclic_indvary2_step2_batch_yyy05.pl,yes,6
p2,exp_acyclic_indvary2_step2_batch_yyy06.pl,no,6
f2,exp_acyclic_indvary2_step2_batch_yyy06.pl,no,6
f1,exp_acyclic_indvary2_step2_batch_yyy06.pl,yes,6
e2,exp_acyclic_indvary2_step2_batch_yyy08.pl,yes,6
e1,exp_acyclic_indvary2_step2_batch_yyy09.pl,yes,6
d1,exp_acyclic_indvary2_step2_batch_yyy09.pl,yes,6
c3,exp_acyclic_indvary2_step2_batch_yyy09.pl,yes,6
b1,exp_acyclic_indvary2_step2_batch_yyy10.pl,yes,6
z2,exp_acyclic_indvary2_step2_batch_yyy10.pl,yes,6
d1,exp_acyclic_indvary2_step3_batch_yyy02.pl,yes,8
c2,exp_acyclic_indvary2_step3_batch_yyy02.pl,no,8
q2,exp_acyclic_indvary2_step3_batch_yyy04.pl,yes,8
e1,exp_acyclic_indvary2_step3_batch_yyy04.pl,yes,8
c2,exp_acyclic_indvary2_step3_batch_yyy05.pl,no,8
d1,exp_acyclic_indvary2_step3_batch_yyy05.pl,no,8
q3,exp_acyclic_indvary2_step3_batch_yyy05.pl,yes,8
f2,exp_acyclic_indvary2_step3_batch_yyy06.pl,yes,8
b3,exp_acyclic_indvary2_step3_batch_yyy06.pl,no,8
c2,exp_acyclic_indvary2_step3_batch_yyy06.pl,no,8
f1,exp_acyclic_indvary2_step3_batch_yyy06.pl,no,8
b2,exp_acyclic_indvary2_step3_batch_yyy06.pl,no,8
e2,exp_acyclic_indvary2_step3_batch_yyy07.pl,yes,8
f1,exp_acyclic_indvary2_step3_batch_yyy07.pl,yes,8
b2,exp_acyclic_indvary2_step3_batch_yyy07.pl,no,8
b1,exp_acyclic_indvary2_step3_batch_yyy07.pl,no,8
c3,exp_acyclic_indvary2_step3_batch_yyy08.pl,no,8
e1,exp_acyclic_indvary2_step3_batch_yyy08.pl,no,8
e2,exp_acyclic_indvary2_step3_batch_yyy09.pl,no,8
b3,exp_acyclic_indvary2_step3_batch_yyy10.pl,yes,8
t1,exp_acyclic_indvary2_step3_batch_yyy10.pl,yes,8
f1,exp_acyclic_indvary2_step3_batch_yyy10.pl,no,8
q1,exp_acyclic_indvary2_step4_batch_yyy01.pl,yes,10
b1,exp_acyclic_indvary2_step4_batch_yyy03.pl,yes,10
f2,exp_acyclic_indvary2_step4_batch_yyy04.pl,yes,10
u1,exp_acyclic_indvary2_step4_batch_yyy04.pl,yes,10
b2,exp_acyclic_indvary2_step4_batch_yyy04.pl,no,10
d2,exp_acyclic_indvary2_step4_batch_yyy05.pl,no,10
b2,exp_acyclic_indvary2_step4_batch_yyy06.pl,no,10
f1,exp_acyclic_indvary2_step4_batch_yyy08.pl,yes,11
b1,exp_acyclic_indvary2_step4_batch_yyy09.pl,yes,11
c3,exp_acyclic_indvary2_step4_batch_yyy10.pl,no,10
d1,exp_acyclic_indvary2_step4_batch_yyy10.pl,no,10
f1,exp_acyclic_indvary2_step5_batch_yyy01.pl,yes,12
t2,exp_acyclic_indvary2_step5_batch_yyy03.pl,yes,13
d1,exp_acyclic_indvary2_step5_batch_yyy03.pl,yes,13
s1,exp_acyclic_indvary2_step5_batch_yyy03.pl,yes,13
c3,exp_acyclic_indvary2_step5_batch_yyy03.pl,yes,13
c2,exp_acyclic_indvary2_step5_batch_yyy04.pl,no,13
e1,exp_acyclic_indvary2_step5_batch_yyy04.pl,yes,13
f1,exp_acyclic_indvary2_step5_batch_yyy04.pl,no,13
e1,exp_acyclic_indvary2_step5_batch_yyy05.pl,no,12
d1,exp_acyclic_indvary2_step5_batch_yyy06.pl,no,13
b1,exp_acyclic_indvary2_step5_batch_yyy07.pl,no,13
a3,exp_acyclic_indvary2_step5_batch_yyy07.pl,no,13
b3,exp_acyclic_indvary2_step5_batch_yyy08.pl,no,13
a3,exp_acyclic_indvary2_step5_batch_yyy09.pl,no,13
q1,exp_acyclic_indvary2_step5_batch_yyy10.pl,yes,13
d2,exp_acyclic_indvary2_step6_batch_yyy01.pl,no,14
z2,exp_acyclic_indvary2_step6_batch_yyy01.pl,yes,14
e2,exp_acyclic_indvary2_step6_batch_yyy02.pl,yes,15
c3,exp_acyclic_indvary2_step6_batch_yyy02.pl,no,15
p3,exp_acyclic_indvary2_step6_batch_yyy03.pl,yes,14
c2,exp_acyclic_indvary2_step6_batch_yyy03.pl,no,14
c1,exp_acyclic_indvary2_step6_batch_yyy04.pl,no,15
e2,exp_acyclic_indvary2_step6_batch_yyy04.pl,no,15
a1,exp_acyclic_indvary2_step6_batch_yyy05.pl,yes,16
e1,exp_acyclic_indvary2_step6_batch_yyy05.pl,no,16
f2,exp_acyclic_indvary2_step6_batch_yyy05.pl,no,18
v2,exp_acyclic_indvary2_step6_batch_yyy05.pl,yes,16
b2,exp_acyclic_indvary2_step6_batch_yyy05.pl,yes,16
c3,exp_acyclic_indvary2_step6_batch_yyy05.pl,no,16
b1,exp_acyclic_indvary2_step6_batch_yyy07.pl,no,15
e2,exp_acyclic_indvary2_step6_batch_yyy07.pl,no,15
d1,exp_acyclic_indvary2_step6_batch_yyy08.pl,yes,16
c3,exp_acyclic_indvary2_step6_batch_yyy08.pl,no,15
f2,exp_acyclic_indvary2_step6_batch_yyy08.pl,no,15
d2,exp_acyclic_indvary2_step6_batch_yyy09.pl,yes,15
x1,exp_acyclic_indvary2_step6_batch_yyy09.pl,yes,15
e1,exp_acyclic_indvary2_step6_batch_yyy09.pl,no,15
a1,exp_acyclic_indvary2_step6_batch_yyy10.pl,no,15
c1,exp_acyclic_indvary2_step7_batch_yyy01.pl,no,18
a2,exp_acyclic_indvary2_step7_batch_yyy01.pl,no,18
a1,exp_acyclic_indvary2_step7_batch_yyy02.pl,yes,18
c3,exp_acyclic_indvary2_step7_batch_yyy02.pl,yes,18
c3,exp_acyclic_indvary2_step7_batch_yyy03.pl,yes,18
d2,exp_acyclic_indvary2_step7_batch_yyy03.pl,no,17
f1,exp_acyclic_indvary2_step7_batch_yyy03.pl,no,17
d1,exp_acyclic_indvary2_step7_batch_yyy04.pl,yes,38
p3,exp_acyclic_indvary2_step7_batch_yyy05.pl,yes,19
b1,exp_acyclic_indvary2_step7_batch_yyy05.pl,yes,20
c3,exp_acyclic_indvary2_step7_batch_yyy07.pl,no,18
q1,exp_acyclic_indvary2_step7_batch_yyy08.pl,yes,18
a3,exp_acyclic_indvary2_step7_batch_yyy09.pl,yes,24
z1,exp_acyclic_indvary2_step8_batch_yyy01.pl,yes,32
e2,exp_acyclic_indvary2_step8_batch_yyy01.pl,no,21
d1,exp_acyclic_indvary2_step8_batch_yyy02.pl,yes,20
q3,exp_acyclic_indvary2_step8_batch_yyy03.pl,yes,19
c2,exp_acyclic_indvary2_step8_batch_yyy03.pl,yes,19
u1,exp_acyclic_indvary2_step8_batch_yyy03.pl,yes,19
q1,exp_acyclic_indvary2_step8_batch_yyy03.pl,yes,19
c1,exp_acyclic_indvary2_step8_batch_yyy05.pl,no,32
y2,exp_acyclic_indvary2_step8_batch_yyy06.pl,yes,22
r2,exp_acyclic_indvary2_step8_batch_yyy06.pl,yes,19
b1,exp_acyclic_indvary2_step8_batch_yyy06.pl,no,19
e2,exp_acyclic_indvary2_step8_batch_yyy06.pl,yes,19
d1,exp_acyclic_indvary2_step8_batch_yyy06.pl,no,20
a3,exp_acyclic_indvary2_step8_batch_yyy06.pl,yes,19
w1,exp_acyclic_indvary2_step8_batch_yyy07.pl,yes,19
x1,exp_acyclic_indvary2_step8_batch_yyy07.pl,yes,19
q2,exp_acyclic_indvary2_step8_batch_yyy07.pl,yes,20
b2,exp_acyclic_indvary2_step8_batch_yyy07.pl,yes,23
e1,exp_acyclic_indvary2_step8_batch_yyy08.pl,yes,20
d1,exp_acyclic_indvary2_step8_batch_yyy08.pl,yes,20
b2,exp_acyclic_indvary2_step8_batch_yyy09.pl,yes,20
v2,exp_acyclic_indvary2_step8_batch_yyy10.pl,yes,21
b3,exp_acyclic_indvary2_step8_batch_yyy10.pl,yes,26
b2,exp_acyclic_indvary3_step1_batch_yyy03.pl,no,5
a3,exp_acyclic_indvary3_step1_batch_yyy03.pl,yes,4
f2,exp_acyclic_indvary3_step1_batch_yyy04.pl,yes,4
b3,exp_acyclic_indvary3_step1_batch_yyy04.pl,yes,4
b1,exp_acyclic_indvary3_step1_batch_yyy04.pl,yes,3
w2,exp_acyclic_indvary3_step1_batch_yyy05.pl,yes,5
e1,exp_acyclic_indvary3_step1_batch_yyy06.pl,no,3
c1,exp_acyclic_indvary3_step1_batch_yyy06.pl,no,3
a1,exp_acyclic_indvary3_step1_batch_yyy07.pl,yes,3
p3,exp_acyclic_indvary3_step1_batch_yyy08.pl,yes,3
f2,exp_acyclic_indvary3_step1_batch_yyy09.pl,no,3
c2,exp_acyclic_indvary3_step1_batch_yyy09.pl,yes,3
d2,exp_acyclic_indvary3_step1_batch_yyy10.pl,yes,3
c1,exp_acyclic_indvary3_step1_batch_yyy10.pl,yes,3
e2,exp_acyclic_indvary3_step1_batch_yyy10.pl,yes,3
f2,exp_acyclic_indvary3_step1_batch_yyy10.pl,yes,3
c2,exp_acyclic_indvary3_step1_batch_yyy10.pl,no,5
z3,exp_acyclic_indvary3_step1_batch_yyy10.pl,no,3
w1,exp_acyclic_indvary3_step2_batch_yyy01.pl,no,5
a1,exp_acyclic_indvary3_step2_batch_yyy02.pl,yes,5
f2,exp_acyclic_indvary3_step2_batch_yyy02.pl,yes,5
a1,exp_acyclic_indvary3_step2_batch_yyy03.pl,yes,5
e2,exp_acyclic_indvary3_step2_batch_yyy03.pl,no,5
e2,exp_acyclic_indvary3_step2_batch_yyy04.pl,yes,6
e1,exp_acyclic_indvary3_step2_batch_yyy05.pl,no,5
a3,exp_acyclic_indvary3_step2_batch_yyy05.pl,no,7
f1,exp_acyclic_indvary3_step2_batch_yyy05.pl,yes,6
c2,exp_acyclic_indvary3_step2_batch_yyy07.pl,yes,4
s3,exp_acyclic_indvary3_step2_batch_yyy08.pl,no,5
t3,exp_acyclic_indvary3_step2_batch_yyy09.pl,yes,6
f1,exp_acyclic_indvary3_step2_batch_yyy09.pl,no,7
a3,exp_acyclic_indvary3_step2_batch_yyy09.pl,yes,6
b2,exp_acyclic_indvary3_step2_batch_yyy10.pl,yes,5
s1,exp_acyclic_indvary3_step2_batch_yyy10.pl,no,4
c2,exp_acyclic_indvary3_step3_batch_yyy01.pl,yes,7
e2,exp_acyclic_indvary3_step3_batch_yyy02.pl,yes,7
e2,exp_acyclic_indvary3_step3_batch_yyy03.pl,yes,7
f2,exp_acyclic_indvary3_step3_batch_yyy03.pl,no,7
b3,exp_acyclic_indvary3_step3_batch_yyy04.pl,yes,9
b2,exp_acyclic_indvary3_step3_batch_yyy04.pl,no,6
a2,exp_acyclic_indvary3_step3_batch_yyy05.pl,no,5
f1,exp_acyclic_indvary3_step3_batch_yyy06.pl,yes,6
b1,exp_acyclic_indvary3_step3_batch_yyy06.pl,no,6
a3,exp_acyclic_indvary3_step3_batch_yyy07.pl,yes,6
f2,exp_acyclic_indvary3_step3_batch_yyy07.pl,yes,6
a2,exp_acyclic_indvary3_step3_batch_yyy07.pl,yes,6
b2,exp_acyclic_indvary3_step3_batch_yyy08.pl,no,7
f2,exp_acyclic_indvary3_step3_batch_yyy08.pl,no,7
b3,exp_acyclic_indvary3_step3_batch_yyy08.pl,yes,7
b1,exp_acyclic_indvary3_step3_batch_yyy09.pl,yes,6
a2,exp_acyclic_indvary3_step3_batch_yyy09.pl,yes,6
c3,exp_acyclic_indvary3_step3_batch_yyy09.pl,no,6
d1,exp_acyclic_indvary3_step3_batch_yyy09.pl,yes,6
a3,exp_acyclic_indvary3_step4_batch_yyy03.pl,yes,8
b3,exp_acyclic_indvary3_step4_batch_yyy04.pl,yes,7
c3,exp_acyclic_indvary3_step4_batch_yyy05.pl,yes,7
a2,exp_acyclic_indvary3_step4_batch_yyy05.pl,no,7
b3,exp_acyclic_indvary3_step4_batch_yyy06.pl,no,7
f2,exp_acyclic_indvary3_step4_batch_yyy06.pl,yes,7
c1,exp_acyclic_indvary3_step4_batch_yyy06.pl,yes,7
c2,exp_acyclic_indvary3_step4_batch_yyy08.pl,no,7
c2,exp_acyclic_indvary3_step4_batch_yyy10.pl,yes,7
e1,exp_acyclic_indvary3_step4_batch_yyy10.pl,yes,8
c3,exp_acyclic_indvary3_step5_batch_yyy02.pl,yes,9
e1,exp_acyclic_indvary3_step5_batch_yyy02.pl,no,14
a3,exp_acyclic_indvary3_step5_batch_yyy03.pl,no,12
f1,exp_acyclic_indvary3_step5_batch_yyy03.pl,yes,12
b1,exp_acyclic_indvary3_step5_batch_yyy03.pl,yes,9
e1,exp_acyclic_indvary3_step5_batch_yyy04.pl,yes,9
b1,exp_acyclic_indvary3_step5_batch_yyy04.pl,yes,8
a3,exp_acyclic_indvary3_step5_batch_yyy05.pl,yes,9
c2,exp_acyclic_indvary3_step5_batch_yyy05.pl,yes,11
c2,exp_acyclic_indvary3_step5_batch_yyy06.pl,yes,8
a3,exp_acyclic_indvary3_step5_batch_yyy06.pl,yes,8
d2,exp_acyclic_indvary3_step5_batch_yyy06.pl,yes,8
c1,exp_acyclic_indvary3_step5_batch_yyy07.pl,yes,9
e2,exp_acyclic_indvary3_step5_batch_yyy07.pl,yes,12
c2,exp_acyclic_indvary3_step5_batch_yyy09.pl,yes,10
b2,exp_acyclic_indvary3_step6_batch_yyy01.pl,yes,13
c3,exp_acyclic_indvary3_step6_batch_yyy02.pl,no,12
b1,exp_acyclic_indvary3_step6_batch_yyy03.pl,yes,10
b3,exp_acyclic_indvary3_step6_batch_yyy04.pl,yes,8
b2,exp_acyclic_indvary3_step6_batch_yyy05.pl,yes,11
d1,exp_acyclic_indvary3_step6_batch_yyy06.pl,yes,11
d2,exp_acyclic_indvary3_step6_batch_yyy07.pl,no,10
a1,exp_acyclic_indvary3_step6_batch_yyy07.pl,yes,12
c1,exp_acyclic_indvary3_step6_batch_yyy07.pl,yes,13
d2,exp_acyclic_indvary3_step6_batch_yyy08.pl,yes,16
c2,exp_acyclic_indvary3_step6_batch_yyy08.pl,yes,11
e1,exp_acyclic_indvary3_step6_batch_yyy09.pl,yes,11
c2,exp_acyclic_indvary3_step6_batch_yyy10.pl,yes,10
e2,exp_acyclic_indvary3_step6_batch_yyy10.pl,yes,10
a3,exp_acyclic_indvary3_step7_batch_yyy01.pl,yes,12
c2,exp_acyclic_indvary3_step7_batch_yyy02.pl,yes,12
b3,exp_acyclic_indvary3_step7_batch_yyy02.pl,yes,13
a3,exp_acyclic_indvary3_step7_batch_yyy02.pl,yes,12
e1,exp_acyclic_indvary3_step7_batch_yyy03.pl,no,14
c1,exp_acyclic_indvary3_step7_batch_yyy03.pl,yes,12
b3,exp_acyclic_indvary3_step7_batch_yyy04.pl,yes,10
a3,exp_acyclic_indvary3_step7_batch_yyy05.pl,yes,12
c3,exp_acyclic_indvary3_step7_batch_yyy06.pl,yes,12
e2,exp_acyclic_indvary3_step7_batch_yyy06.pl,yes,12
c3,exp_acyclic_indvary3_step7_batch_yyy07.pl,yes,12
c3,exp_acyclic_indvary3_step7_batch_yyy08.pl,yes,12
b1,exp_acyclic_indvary3_step7_batch_yyy08.pl,yes,12
a1,exp_acyclic_indvary3_step7_batch_yyy09.pl,yes,16
b3,exp_acyclic_indvary3_step7_batch_yyy09.pl,yes,12
a1,exp_acyclic_indvary3_step7_batch_yyy10.pl,yes,12
d1,exp_acyclic_indvary3_step8_batch_yyy01.pl,yes,13
f2,exp_acyclic_indvary3_step8_batch_yyy01.pl,yes,12
e1,exp_acyclic_indvary3_step8_batch_yyy03.pl,yes,13
a1,exp_acyclic_indvary3_step8_batch_yyy04.pl,yes,12
f2,exp_acyclic_indvary3_step8_batch_yyy05.pl,yes,12
b1,exp_acyclic_indvary3_step8_batch_yyy05.pl,yes,11
b3,exp_acyclic_indvary3_step8_batch_yyy05.pl,yes,12
e1,exp_acyclic_indvary3_step8_batch_yyy06.pl,yes,13
e2,exp_acyclic_indvary3_step8_batch_yyy07.pl,no,14
c2,exp_acyclic_indvary3_step8_batch_yyy08.pl,yes,13
e2,exp_acyclic_indvary3_step8_batch_yyy09.pl,yes,13
a2,exp_acyclic_indvary3_step8_batch_yyy09.pl,yes,13
a3,exp_acyclic_indvary3_step8_batch_yyy10.pl,yes,13
c2,exp_acyclic_indvary3_step8_batch_yyy10.pl,yes,13
u5,exp_cycles_depvary_step10_batch_yyy01.pl,yes,19
s3,exp_cycles_depvary_step10_batch_yyy01.pl,no,19
c3,exp_cycles_depvary_step10_batch_yyy01.pl,yes,19
f4,exp_cycles_depvary_step10_batch_yyy01.pl,yes,19
d4,exp_cycles_depvary_step10_batch_yyy02.pl,no,18
a2,exp_cycles_depvary_step10_batch_yyy02.pl,yes,18
y2,exp_cycles_depvary_step10_batch_yyy02.pl,yes,18
c2,exp_cycles_depvary_step10_batch_yyy02.pl,yes,18
b1,exp_cycles_depvary_step10_batch_yyy02.pl,yes,18
d3,exp_cycles_depvary_step10_batch_yyy02.pl,yes,18
e4,exp_cycles_depvary_step10_batch_yyy03.pl,no,20
e2,exp_cycles_depvary_step10_batch_yyy03.pl,no,20
c3,exp_cycles_depvary_step10_batch_yyy03.pl,yes,20
c2,exp_cycles_depvary_step10_batch_yyy03.pl,no,20
s2,exp_cycles_depvary_step10_batch_yyy04.pl,yes,18
e2,exp_cycles_depvary_step10_batch_yyy04.pl,no,18
f5,exp_cycles_depvary_step10_batch_yyy04.pl,yes,22
e1,exp_cycles_depvary_step10_batch_yyy04.pl,yes,18
b1,exp_cycles_depvary_step10_batch_yyy04.pl,yes,18
f2,exp_cycles_depvary_step10_batch_yyy05.pl,yes,25
e4,exp_cycles_depvary_step10_batch_yyy05.pl,no,20
v4,exp_cycles_depvary_step10_batch_yyy05.pl,no,21
d3,exp_cycles_depvary_step10_batch_yyy05.pl,yes,20
c5,exp_cycles_depvary_step10_batch_yyy05.pl,yes,20
e2,exp_cycles_depvary_step10_batch_yyy05.pl,yes,20
e4,exp_cycles_depvary_step10_batch_yyy06.pl,yes,18
f5,exp_cycles_depvary_step10_batch_yyy06.pl,yes,18
c5,exp_cycles_depvary_step10_batch_yyy06.pl,no,18
b4,exp_cycles_depvary_step10_batch_yyy07.pl,no,17
t4,exp_cycles_depvary_step10_batch_yyy07.pl,yes,17
a3,exp_cycles_depvary_step10_batch_yyy07.pl,no,17
e4,exp_cycles_depvary_step10_batch_yyy07.pl,yes,18
b2,exp_cycles_depvary_step10_batch_yyy07.pl,yes,21
c2,exp_cycles_depvary_step10_batch_yyy08.pl,no,20
c5,exp_cycles_depvary_step10_batch_yyy08.pl,no,20
b3,exp_cycles_depvary_step10_batch_yyy08.pl,no,19
d5,exp_cycles_depvary_step10_batch_yyy08.pl,no,22
d1,exp_cycles_depvary_step10_batch_yyy08.pl,yes,21
c6,exp_cycles_depvary_step10_batch_yyy08.pl,no,20
d2,exp_cycles_depvary_step10_batch_yyy08.pl,no,19
s4,exp_cycles_depvary_step10_batch_yyy09.pl,yes,18
c4,exp_cycles_depvary_step10_batch_yyy09.pl,no,17
u2,exp_cycles_depvary_step10_batch_yyy09.pl,yes,18
e4,exp_cycles_depvary_step10_batch_yyy09.pl,yes,18
p4,exp_cycles_depvary_step10_batch_yyy09.pl,yes,20
a6,exp_cycles_depvary_step10_batch_yyy09.pl,no,18
w1,exp_cycles_depvary_step10_batch_yyy09.pl,no,18
d4,exp_cycles_depvary_step10_batch_yyy10.pl,no,20
a2,exp_cycles_depvary_step10_batch_yyy10.pl,yes,24
u3,exp_cycles_depvary_step10_batch_yyy10.pl,no,20
v1,exp_cycles_depvary_step1_batch_yyy01.pl,yes,1
x1,exp_cycles_depvary_step1_batch_yyy04.pl,yes,2
d1,exp_cycles_depvary_step1_batch_yyy07.pl,yes,2
e1,exp_cycles_depvary_step2_batch_yyy01.pl,no,2
y1,exp_cycles_depvary_step2_batch_yyy01.pl,yes,2
q1,exp_cycles_depvary_step2_batch_yyy02.pl,yes,2
e1,exp_cycles_depvary_step2_batch_yyy03.pl,no,2
a2,exp_cycles_depvary_step2_batch_yyy03.pl,no,2
r2,exp_cycles_depvary_step2_batch_yyy05.pl,yes,2
f1,exp_cycles_depvary_step2_batch_yyy05.pl,yes,2
r2,exp_cycles_depvary_step2_batch_yyy06.pl,no,2
b2,exp_cycles_depvary_step2_batch_yyy06.pl,no,2
b2,exp_cycles_depvary_step2_batch_yyy07.pl,no,3
t1,exp_cycles_depvary_step2_batch_yyy08.pl,yes,3
d1,exp_cycles_depvary_step2_batch_yyy08.pl,yes,2
d1,exp_cycles_depvary_step2_batch_yyy09.pl,yes,2
b2,exp_cycles_depvary_step2_batch_yyy09.pl,no,2
e1,exp_cycles_depvary_step2_batch_yyy10.pl,yes,2
f2,exp_cycles_depvary_step3_batch_yyy01.pl,no,3
b2,exp_cycles_depvary_step3_batch_yyy01.pl,no,3
p2,exp_cycles_depvary_step3_batch_yyy02.pl,no,3
e1,exp_cycles_depvary_step3_batch_yyy02.pl,yes,4
a2,exp_cycles_depvary_step3_batch_yyy02.pl,no,3
e2,exp_cycles_depvary_step3_batch_yyy03.pl,yes,3
a1,exp_cycles_depvary_step3_batch_yyy04.pl,no,3
c1,exp_cycles_depvary_step3_batch_yyy04.pl,yes,3
c1,exp_cycles_depvary_step3_batch_yyy05.pl,yes,3
q2,exp_cycles_depvary_step3_batch_yyy07.pl,yes,4
a1,exp_cycles_depvary_step3_batch_yyy07.pl,no,4
a1,exp_cycles_depvary_step3_batch_yyy08.pl,yes,3
d2,exp_cycles_depvary_step3_batch_yyy08.pl,yes,3
d1,exp_cycles_depvary_step3_batch_yyy08.pl,yes,3
v1,exp_cycles_depvary_step3_batch_yyy08.pl,no,3
r2,exp_cycles_depvary_step3_batch_yyy08.pl,no,3
a1,exp_cycles_depvary_step3_batch_yyy09.pl,yes,5
r1,exp_cycles_depvary_step3_batch_yyy09.pl,no,6
b2,exp_cycles_depvary_step3_batch_yyy09.pl,no,6
w1,exp_cycles_depvary_step3_batch_yyy10.pl,yes,5
c3,exp_cycles_depvary_step4_batch_yyy01.pl,yes,7
v2,exp_cycles_depvary_step4_batch_yyy02.pl,yes,4
c2,exp_cycles_depvary_step4_batch_yyy02.pl,no,4
f2,exp_cycles_depvary_step4_batch_yyy03.pl,no,4
c2,exp_cycles_depvary_step4_batch_yyy04.pl,no,4
f1,exp_cycles_depvary_step4_batch_yyy04.pl,no,5
p2,exp_cycles_depvary_step4_batch_yyy04.pl,yes,4
a3,exp_cycles_depvary_step4_batch_yyy05.pl,no,4
f1,exp_cycles_depvary_step4_batch_yyy05.pl,no,4
c3,exp_cycles_depvary_step4_batch_yyy06.pl,no,5
f1,exp_cycles_depvary_step4_batch_yyy06.pl,yes,6
f1,exp_cycles_depvary_step4_batch_yyy07.pl,yes,5
c1,exp_cycles_depvary_step4_batch_yyy08.pl,no,5
f1,exp_cycles_depvary_step4_batch_yyy08.pl,no,7
b3,exp_cycles_depvary_step4_batch_yyy08.pl,yes,7
y2,exp_cycles_depvary_step4_batch_yyy08.pl,yes,8
c1,exp_cycles_depvary_step4_batch_yyy09.pl,yes,9
b3,exp_cycles_depvary_step4_batch_yyy10.pl,no,4
v1,exp_cycles_depvary_step4_batch_yyy10.pl,no,5
r3,exp_cycles_depvary_step4_batch_yyy10.pl,no,6
c3,exp_cycles_depvary_step5_batch_yyy01.pl,no,7
a2,exp_cycles_depvary_step5_batch_yyy01.pl,no,6
e1,exp_cycles_depvary_step5_batch_yyy01.pl,no,6
f2,exp_cycles_depvary_step5_batch_yyy01.pl,no,6
d1,exp_cycles_depvary_step5_batch_yyy02.pl,yes,7
c1,exp_cycles_depvary_step5_batch_yyy03.pl,yes,6
f3,exp_cycles_depvary_step5_batch_yyy03.pl,yes,6
v2,exp_cycles_depvary_step5_batch_yyy03.pl,yes,6
d1,exp_cycles_depvary_step5_batch_yyy03.pl,yes,7
d1,exp_cycles_depvary_step5_batch_yyy04.pl,no,10
c3,exp_cycles_depvary_step5_batch_yyy04.pl,yes,8
p2,exp_cycles_depvary_step5_batch_yyy04.pl,no,7
x2,exp_cycles_depvary_step5_batch_yyy05.pl,no,7
f1,exp_cycles_depvary_step5_batch_yyy07.pl,yes,7
e2,exp_cycles_depvary_step5_batch_yyy07.pl,no,9
b2,exp_cycles_depvary_step5_batch_yyy08.pl,yes,8
p1,exp_cycles_depvary_step5_batch_yyy08.pl,yes,10
