instance,goal,verdict,duration
exp_acyclic_depvary_step9_batch_yyy08.pl,f5,timeout,120000
exp_acyclic_depvary_step9_batch_yyy08.pl,x2,timeout,120000
exp_acyclic_depvary_step9_batch_yyy08.pl,c3,timeout,120000
exp_acyclic_depvary_step9_batch_yyy09.pl,b3,timeout,120000
exp_acyclic_depvary_step9_batch_yyy09.pl,a1,timeout,120002
exp_acyclic_depvary_step9_batch_yyy10.pl,c4,yes,1
exp_acyclic_depvary_step9_batch_yyy10.pl,t4,timeout,120000
exp_acyclic_depvary_step9_batch_yyy10.pl,e2,timeout,120000
exp_acyclic_depvary_step9_batch_yyy10.pl,f1,timeout,120000
exp_acyclic_depvary_step9_batch_yyy10.pl,w4,timeout,120000
exp_acyclic_indvary1_step1_batch_yyy01.pl,a1,no,16
exp_acyclic_indvary1_step1_batch_yyy01.pl,d2,yes,4
exp_acyclic_indvary1_step1_batch_yyy01.pl,a3,yes,6
exp_acyclic_indvary1_step1_batch_yyy02.pl,t1,yes,5
exp_acyclic_indvary1_step1_batch_yyy03.pl,d1,no,19
exp_acyclic_indvary1_step1_batch_yyy03.pl,e1,yes,1
exp_acyclic_indvary1_step1_batch_yyy03.pl,e2,yes,1
exp_acyclic_indvary1_step1_batch_yyy04.pl,e1,yes,3
exp_acyclic_indvary1_step1_batch_yyy04.pl,c2,no,38
exp_acyclic_indvary1_step1_batch_yyy04.pl,b2,yes,4
exp_acyclic_indvary1_step1_batch_yyy05.pl,a2,yes,2
exp_acyclic_indvary1_step1_batch_yyy06.pl,b2,no,22
exp_acyclic_indvary1_step1_batch_yyy06.pl,f2,yes,0
exp_acyclic_indvary1_step1_batch_yyy06.pl,a2,yes,0
exp_acyclic_indvary1_step1_batch_yyy06.pl,c2,yes,0
exp_acyclic_indvary1_step1_batch_yyy07.pl,c2,no,0
exp_acyclic_indvary1_step1_batch_yyy08.pl,c2,no,18
exp_acyclic_indvary1_step1_batch_yyy09.pl,c1,no,36
exp_acyclic_indvary1_step1_batch_yyy09.pl,c2,yes,3
exp_acyclic_indvary1_step1_batch_yyy10.pl,f2,no,4
exp_acyclic_indvary1_step2_batch_yyy01.pl,a1,yes,14518
exp_acyclic_indvary1_step2_batch_yyy01.pl,e2,no,25163
exp_acyclic_indvary1_step2_batch_yyy02.pl,e1,yes,1
exp_acyclic_indvary1_step2_batch_yyy02.pl,a3,yes,0
exp_acyclic_indvary1_step2_batch_yyy02.pl,b3,yes,1775
exp_acyclic_indvary1_step2_batch_yyy02.pl,f1,yes,1
exp_acyclic_indvary1_step2_batch_yyy04.pl,s2,no,554
exp_acyclic_indvary1_step2_batch_yyy04.pl,d2,yes,0
exp_acyclic_indvary1_step2_batch_yyy04.pl,f1,yes,7
exp_acyclic_indvary1_step2_batch_yyy05.pl,w1,yes,170
exp_acyclic_indvary1_step2_batch_yyy05.pl,c1,no,841
exp_acyclic_indvary1_step2_batch_yyy05.pl,f1,yes,1961
exp_acyclic_indvary1_step2_batch_yyy05.pl,u1,no,1080
exp_acyclic_indvary1_step2_batch_yyy06.pl,x1,yes,1792
exp_acyclic_indvary1_step2_batch_yyy06.pl,f2,no,23630
exp_acyclic_indvary1_step2_batch_yyy07.pl,d1,no,181
exp_acyclic_indvary1_step2_batch_yyy07.pl,q2,no,518
exp_acyclic_indvary1_step2_batch_yyy07.pl,v1,no,684
exp_acyclic_indvary1_step2_batch_yyy07.pl,p2,no,21
exp_acyclic_indvary1_step2_batch_yyy07.pl,b2,no,11311
exp_acyclic_indvary1_step2_batch_yyy08.pl,w1,no,728
exp_acyclic_indvary1_step2_batch_yyy09.pl,f2,no,858
exp_acyclic_indvary1_step2_batch_yyy09.pl,d1,yes,152
exp_acyclic_indvary1_step2_batch_yyy10.pl,q1,no,75
exp_acyclic_indvary1_step2_batch_yyy10.pl,u1,yes,133
exp_acyclic_indvary1_step2_batch_yyy10.pl,b2,no,1007
exp_acyclic_indvary1_step3_batch_yyy02.pl,a1,yes,26
exp_acyclic_indvary1_step3_batch_yyy02.pl,e1,no,550
exp_acyclic_indvary1_step3_batch_yyy02.pl,f1,yes,5
exp_acyclic_indvary1_step3_batch_yyy02.pl,a3,yes,55
exp_acyclic_indvary1_step3_batch_yyy03.pl,a3,yes,0
exp_acyclic_indvary1_step3_batch_yyy03.pl,f2,yes,1716
exp_acyclic_indvary1_step3_batch_yyy03.pl,w1,yes,389
exp_acyclic_indvary1_step3_batch_yyy04.pl,u2,no,1433
exp_acyclic_indvary1_step3_batch_yyy04.pl,b3,no,1212
exp_acyclic_indvary1_step3_batch_yyy04.pl,a1,no,22974
exp_acyclic_indvary1_step3_batch_yyy05.pl,a2,no,119
exp_acyclic_indvary1_step3_batch_yyy05.pl,v2,yes,116
exp_acyclic_indvary1_step3_batch_yyy05.pl,c3,yes,25
exp_acyclic_indvary1_step3_batch_yyy05.pl,d1,no,267
exp_acyclic_indvary1_step3_batch_yyy05.pl,b2,yes,0
exp_acyclic_indvary1_step3_batch_yyy07.pl,b3,no,0
exp_acyclic_indvary1_step3_batch_yyy07.pl,c1,yes,0
exp_acyclic_indvary1_step3_batch_yyy08.pl,f1,yes,188
exp_acyclic_indvary1_step3_batch_yyy08.pl,b2,no,524
exp_acyclic_indvary1_step3_batch_yyy08.pl,d2,no,1
