goal,instance,verdict,duration
r2,exp_acyclic_indvary1_step7_batch_yyy02.pl,yes,1
e2,exp_acyclic_indvary1_step7_batch_yyy03.pl,yes,0
c3,exp_acyclic_indvary1_step7_batch_yyy04.pl,yes,0
c3,exp_acyclic_indvary1_step7_batch_yyy05.pl,no,0
v2,exp_acyclic_indvary1_step7_batch_yyy05.pl,yes,1
f1,exp_acyclic_indvary1_step7_batch_yyy06.pl,no,31
c3,exp_acyclic_indvary1_step7_batch_yyy06.pl,yes,2
d1,exp_acyclic_indvary1_step7_batch_yyy06.pl,yes,7
e1,exp_acyclic_indvary1_step7_batch_yyy07.pl,yes,0
d2,exp_acyclic_indvary1_step7_batch_yyy08.pl,yes,0
s2,exp_acyclic_indvary1_step7_batch_yyy08.pl,yes,1
d1,exp_acyclic_indvary1_step7_batch_yyy09.pl,no,1
a3,exp_acyclic_indvary1_step7_batch_yyy09.pl,yes,0
f1,exp_acyclic_indvary1_step8_batch_yyy01.pl,yes,0
a1,exp_acyclic_indvary1_step8_batch_yyy01.pl,yes,0
f2,exp_acyclic_indvary1_step8_batch_yyy03.pl,yes,1
b1,exp_acyclic_indvary1_step8_batch_yyy03.pl,yes,0
a3,exp_acyclic_indvary1_step8_batch_yyy03.pl,yes,0
d2,exp_acyclic_indvary1_step8_batch_yyy05.pl,yes,0
f2,exp_acyclic_indvary1_step8_batch_yyy05.pl,yes,0
a3,exp_acyclic_indvary1_step8_batch_yyy06.pl,yes,0
v7,exp_acyclic_indvary1_step8_batch_yyy07.pl,yes,1
t4,exp_acyclic_indvary1_step8_batch_yyy07.pl,no,44
d2,exp_acyclic_indvary1_step8_batch_yyy08.pl,yes,0
b3,exp_acyclic_indvary1_step8_batch_yyy09.pl,yes,0
a2,exp_acyclic_indvary1_step8_batch_yyy10.pl,yes,0
c1,exp_acyclic_indvary2_step1_batch_yyy01.pl,no,77
a2,exp_acyclic_indvary2_step1_batch_yyy01.pl,no,1
a1,exp_acyclic_indvary2_step1_batch_yyy01.pl,no,0
d2,exp_acyclic_indvary2_step1_batch_yyy02.pl,yes,5
c2,exp_acyclic_indvary2_step1_batch_yyy03.pl,no,0
a3,exp_acyclic_indvary2_step1_batch_yyy03.pl,no,0
d2,exp_acyclic_indvary2_step1_batch_yyy04.pl,yes,1
e1,exp_acyclic_indvary2_step1_batch_yyy04.pl,yes,1938
a2,exp_acyclic_indvary2_step1_batch_yyy05.pl,no,1
e1,exp_acyclic_indvary2_step1_batch_yyy05.pl,yes,0
e2,exp_acyclic_indvary2_step1_batch_yyy05.pl,yes,2
b2,exp_acyclic_indvary2_step1_batch_yyy06.pl,yes,1
c2,exp_acyclic_indvary2_step1_batch_yyy07.pl,no,0
q1,exp_acyclic_indvary2_step1_batch_yyy08.pl,yes,2152
c2,exp_acyclic_indvary2_step1_batch_yyy08.pl,yes,3
r2,exp_acyclic_indvary2_step1_batch_yyy09.pl,yes,3709
e2,exp_acyclic_indvary2_step1_batch_yyy09.pl,yes,0
a1,exp_acyclic_indvary2_step1_batch_yyy10.pl,yes,0
f1,exp_acyclic_indvary2_step2_batch_yyy02.pl,no,1
c3,exp_acyclic_indvary2_step2_batch_yyy02.pl,no,1
e2,exp_acyclic_indvary2_step2_batch_yyy02.pl,no,1
b1,exp_acyclic_indvary2_step2_batch_yyy02.pl,no,2
f1,exp_acyclic_indvary2_step2_batch_yyy03.pl,yes,0
e2,exp_acyclic_indvary2_step2_batch_yyy03.pl,yes,0
c1,exp_acyclic_indvary2_step2_batch_yyy05.pl,no,2
a3,exp_acyclic_indvary2_step2_batch_yyy05.pl,yes,0
e1,exp_acyclic_indvary2_step2_batch_yyy07.pl,no,2
a3,exp_acyclic_indvary2_step2_batch_yyy08.pl,no,3
e2,exp_acyclic_indvary2_step2_batch_yyy08.pl,yes,1
a1,exp_acyclic_indvary2_step2_batch_yyy09.pl,timeout,120000
b2,exp_acyclic_indvary2_step2_batch_yyy10.pl,no,1
a2,exp_acyclic_indvary2_step2_batch_yyy10.pl,no,2
e2,exp_acyclic_indvary2_step3_batch_yyy01.pl,no,2
f1,exp_acyclic_indvary2_step3_batch_yyy02.pl,no,3
s2,exp_acyclic_indvary2_step3_batch_yyy02.pl,timeout,120000
b3,exp_acyclic_indvary2_step3_batch_yyy02.pl,timeout,120001
c1,exp_acyclic_indvary2_step3_batch_yyy02.pl,yes,0
r3,exp_acyclic_indvary2_step3_batch_yyy03.pl,timeout,120000
f1,exp_acyclic_indvary2_step3_batch_yyy03.pl,no,3
f2,exp_acyclic_indvary2_step3_batch_yyy05.pl,yes,4
a2,exp_acyclic_indvary2_step3_batch_yyy05.pl,no,2
t1,exp_acyclic_indvary2_step3_batch_yyy06.pl,yes,8
c3,exp_acyclic_indvary2_step3_batch_yyy07.pl,no,0
b3,exp_acyclic_indvary2_step3_batch_yyy08.pl,timeout,120000
a1,exp_acyclic_indvary2_step3_batch_yyy08.pl,no,3
c1,exp_acyclic_indvary2_step3_batch_yyy09.pl,no,2
b1,exp_acyclic_indvary2_step3_batch_yyy10.pl,yes,0
c2,exp_acyclic_indvary2_step3_batch_yyy10.pl,timeout,120000
b3,exp_acyclic_indvary2_step4_batch_yyy01.pl,no,4
c2,exp_acyclic_indvary2_step4_batch_yyy02.pl,no,5
e1,exp_acyclic_indvary2_step4_batch_yyy03.pl,no,2
a2,exp_acyclic_indvary2_step4_batch_yyy03.pl,yes,0
f1,exp_acyclic_indvary2_step4_batch_yyy05.pl,timeout,120000
c3,exp_acyclic_indvary2_step4_batch_yyy05.pl,no,2
a2,exp_acyclic_indvary2_step4_batch_yyy05.pl,no,2
y2,exp_acyclic_indvary2_step4_batch_yyy05.pl,timeout,120000
p2,exp_acyclic_indvary2_step4_batch_yyy05.pl,timeout,120000
e2,exp_acyclic_indvary2_step4_batch_yyy06.pl,no,1
b2,exp_acyclic_indvary2_step4_batch_yyy07.pl,no,2
q1,exp_acyclic_indvary2_step4_batch_yyy07.pl,timeout,120000
b3,exp_acyclic_indvary2_step4_batch_yyy07.pl,no,1
a1,exp_acyclic_indvary2_step4_batch_yyy07.pl,no,2
p1,exp_acyclic_indvary2_step4_batch_yyy08.pl,timeout,120000
a1,exp_acyclic_indvary2_step4_batch_yyy08.pl,no,10
c3,exp_acyclic_indvary2_step4_batch_yyy08.pl,yes,0
e1,exp_acyclic_indvary2_step4_batch_yyy09.pl,no,3
b3,exp_acyclic_indvary2_step4_batch_yyy09.pl,no,6
b2,exp_acyclic_indvary2_step4_batch_yyy10.pl,yes,7
c2,exp_acyclic_indvary2_step4_batch_yyy10.pl,yes,0
f1,exp_acyclic_indvary2_step5_batch_yyy01.pl,yes,7
b3,exp_acyclic_indvary2_step5_batch_yyy01.pl,no,10
b2,exp_acyclic_indvary2_step5_batch_yyy02.pl,timeout,120000
d2,exp_acyclic_indvary2_step5_batch_yyy02.pl,no,14
v2,exp_acyclic_indvary2_step5_batch_yyy02.pl,timeout,120001
b3,exp_acyclic_indvary2_step5_batch_yyy04.pl,no,2
y2,exp_acyclic_indvary2_step5_batch_yyy04.pl,timeout,120000
x1,exp_acyclic_indvary2_step5_batch_yyy05.pl,timeout,120000
z1,exp_acyclic_indvary2_step5_batch_yyy05.pl,timeout,120000
q2,exp_acyclic_indvary2_step5_batch_yyy05.pl,timeout,120000
v1,exp_acyclic_indvary2_step5_batch_yyy05.pl,timeout,120001
d1,exp_acyclic_indvary2_step5_batch_yyy06.pl,no,17
e1,exp_acyclic_indvary2_step5_batch_yyy06.pl,no,5
a2,exp_acyclic_indvary2_step5_batch_yyy07.pl,no,2
r1,exp_acyclic_indvary2_step5_batch_yyy08.pl,timeout,120000
e1,exp_acyclic_indvary2_step5_batch_yyy08.pl,yes,0
e2,exp_acyclic_indvary2_step5_batch_yyy08.pl,yes,11
a1,exp_acyclic_indvary2_step5_batch_yyy09.pl,no,7
c2,exp_acyclic_indvary2_step5_batch_yyy10.pl,no,1
b2,exp_acyclic_indvary2_step6_batch_yyy01.pl,no,2
b3,exp_acyclic_indvary2_step6_batch_yyy01.pl,yes,0
u1,exp_acyclic_indvary2_step6_batch_yyy01.pl,yes,13
b1,exp_acyclic_indvary2_step6_batch_yyy01.pl,no,4
a3,exp_acyclic_indvary2_step6_batch_yyy02.pl,no,6
v1,exp_acyclic_indvary2_step6_batch_yyy03.pl,timeout,120001
a2,exp_acyclic_indvary2_step6_batch_yyy03.pl,yes,16
d1,exp_acyclic_indvary2_step6_batch_yyy04.pl,yes,35
t1,exp_acyclic_indvary2_step6_batch_yyy05.pl,yes,15
a3,exp_acyclic_indvary2_step6_batch_yyy05.pl,timeout,120001
a1,exp_acyclic_indvary2_step6_batch_yyy05.pl,yes,2
b2,exp_acyclic_indvary2_step6_batch_yyy05.pl,timeout,120000
b3,exp_acyclic_indvary2_step6_batch_yyy05.pl,no,4
a1,exp_acyclic_indvary2_step6_batch_yyy06.pl,no,5
p2,exp_acyclic_indvary2_step6_batch_yyy06.pl,timeout,120000
d1,exp_acyclic_indvary2_step6_batch_yyy07.pl,yes,0
d1,exp_acyclic_indvary2_step6_batch_yyy09.pl,no,3
x2,exp_acyclic_indvary2_step6_batch_yyy09.pl,timeout,120000
f1,exp_acyclic_indvary2_step6_batch_yyy10.pl,no,11
d2,exp_acyclic_indvary2_step7_batch_yyy01.pl,no,5
e1,exp_acyclic_indvary2_step7_batch_yyy02.pl,timeout,120001
e2,exp_acyclic_indvary2_step7_batch_yyy02.pl,no,7
a3,exp_acyclic_indvary2_step7_batch_yyy02.pl,no,2
f2,exp_acyclic_indvary2_step7_batch_yyy02.pl,no,4
b3,exp_acyclic_indvary2_step7_batch_yyy03.pl,no,5
a3,exp_acyclic_indvary2_step7_batch_yyy03.pl,no,13
c3,exp_acyclic_indvary2_step7_batch_yyy04.pl,no,2
b1,exp_acyclic_indvary2_step7_batch_yyy04.pl,no,11
a1,exp_acyclic_indvary2_step7_batch_yyy04.pl,timeout,120001
q2,exp_acyclic_indvary2_step7_batch_yyy05.pl,timeout,120000
d2,exp_acyclic_indvary2_step7_batch_yyy05.pl,yes,0
c3,exp_acyclic_indvary2_step7_batch_yyy06.pl,yes,24
a2,exp_acyclic_indvary2_step7_batch_yyy06.pl,timeout,120000
c2,exp_acyclic_indvary2_step7_batch_yyy07.pl,yes,1
a1,exp_acyclic_indvary2_step7_batch_yyy08.pl,no,6
a1,exp_acyclic_indvary2_step7_batch_yyy09.pl,yes,0
s2,exp_acyclic_indvary2_step7_batch_yyy10.pl,timeout,120000
e2,exp_acyclic_indvary2_step8_batch_yyy01.pl,no,8
b1,exp_acyclic_indvary2_step8_batch_yyy02.pl,timeout,120001
b2,exp_acyclic_indvary2_step8_batch_yyy02.pl,no,4
e2,exp_acyclic_indvary2_step8_batch_yyy03.pl,no,2
f1,exp_acyclic_indvary2_step8_batch_yyy04.pl,timeout,120001
a3,exp_acyclic_indvary2_step8_batch_yyy04.pl,timeout,120001
a2,exp_acyclic_indvary2_step8_batch_yyy04.pl,no,9
c2,exp_acyclic_indvary2_step8_batch_yyy05.pl,no,2
d2,exp_acyclic_indvary2_step8_batch_yyy06.pl,no,3
f2,exp_acyclic_indvary2_step8_batch_yyy06.pl,no,20
b3,exp_acyclic_indvary2_step8_batch_yyy07.pl,yes,0
b1,exp_acyclic_indvary2_step8_batch_yyy07.pl,no,5
u2,exp_acyclic_indvary2_step8_batch_yyy08.pl,timeout,120001
e2,exp_acyclic_indvary2_step8_batch_yyy09.pl,yes,16
w1,exp_acyclic_indvary2_step8_batch_yyy10.pl,timeout,120000
b3,exp_acyclic_indvary2_step8_batch_yyy10.pl,yes,1
q2,exp_acyclic_indvary3_step1_batch_yyy01.pl,yes,3
f1,exp_acyclic_indvary3_step1_batch_yyy02.pl,no,0
e1,exp_acyclic_indvary3_step1_batch_yyy02.pl,no,0
e1,exp_acyclic_indvary3_step1_batch_yyy03.pl,yes,0
b2,exp_acyclic_indvary3_step1_batch_yyy03.pl,no,1
f1,exp_acyclic_indvary3_step1_batch_yyy04.pl,no,1
b3,exp_acyclic_indvary3_step1_batch_yyy05.pl,no,1
a2,exp_acyclic_indvary3_step1_batch_yyy05.pl,yes,1
q1,exp_acyclic_indvary3_step1_batch_yyy05.pl,no,2
b1,exp_acyclic_indvary3_step1_batch_yyy05.pl,yes,1
a3,exp_acyclic_indvary3_step1_batch_yyy05.pl,yes,0
d2,exp_acyclic_indvary3_step1_batch_yyy06.pl,yes,0
f2,exp_acyclic_indvary3_step1_batch_yyy06.pl,no,0
d2,exp_acyclic_indvary3_step1_batch_yyy08.pl,no,2
f2,exp_acyclic_indvary3_step1_batch_yyy09.pl,yes,1
e1,exp_acyclic_indvary3_step1_batch_yyy09.pl,yes,1
e1,exp_acyclic_indvary3_step2_batch_yyy02.pl,yes,0
f1,exp_acyclic_indvary3_step2_batch_yyy02.pl,yes,0
f2,exp_acyclic_indvary3_step2_batch_yyy04.pl,yes,1
b3,exp_acyclic_indvary3_step2_batch_yyy04.pl,no,0
f2,exp_acyclic_indvary3_step2_batch_yyy07.pl,yes,0
a3,exp_acyclic_indvary3_step2_batch_yyy07.pl,yes,1
c2,exp_acyclic_indvary3_step2_batch_yyy08.pl,no,0
a2,exp_acyclic_indvary3_step2_batch_yyy08.pl,yes,2
a2,exp_acyclic_indvary3_step2_batch_yyy09.pl,yes,609
b2,exp_acyclic_indvary3_step2_batch_yyy10.pl,yes,0
c2,exp_acyclic_indvary3_step2_batch_yyy10.pl,no,43
f1,exp_acyclic_indvary3_step3_batch_yyy01.pl,no,4
b3,exp_acyclic_indvary3_step3_batch_yyy01.pl,yes,2
a1,exp_acyclic_indvary3_step3_batch_yyy02.pl,yes,93
c1,exp_acyclic_indvary3_step3_batch_yyy03.pl,yes,0
a2,exp_acyclic_indvary3_step3_batch_yyy03.pl,yes,0
f1,exp_acyclic_indvary3_step3_batch_yyy04.pl,no,0
b3,exp_acyclic_indvary3_step3_batch_yyy04.pl,yes,0
b1,exp_acyclic_indvary3_step3_batch_yyy04.pl,yes,4
f2,exp_acyclic_indvary3_step3_batch_yyy04.pl,no,0
c3,exp_acyclic_indvary3_step3_batch_yyy06.pl,yes,1
e1,exp_acyclic_indvary3_step3_batch_yyy06.pl,yes,8
e1,exp_acyclic_indvary3_step3_batch_yyy07.pl,yes,0
a1,exp_acyclic_indvary3_step3_batch_yyy08.pl,no,789
b3,exp_acyclic_indvary3_step3_batch_yyy09.pl,yes,0
f2,exp_acyclic_indvary3_step4_batch_yyy01.pl,yes,5
e2,exp_acyclic_indvary3_step4_batch_yyy01.pl,yes,2
f1,exp_acyclic_indvary3_step4_batch_yyy01.pl,yes,0
d1,exp_acyclic_indvary3_step4_batch_yyy03.pl,no,24
d2,exp_acyclic_indvary3_step4_batch_yyy04.pl,yes,2
e2,exp_acyclic_indvary3_step4_batch_yyy04.pl,yes,0
b1,exp_acyclic_indvary3_step4_batch_yyy04.pl,yes,0
f1,exp_acyclic_indvary3_step4_batch_yyy05.pl,yes,3
f1,exp_acyclic_indvary3_step4_batch_yyy07.pl,yes,6
c2,exp_acyclic_indvary3_step4_batch_yyy07.pl,yes,4
e2,exp_acyclic_indvary3_step4_batch_yyy09.pl,yes,0
c2,exp_acyclic_indvary3_step4_batch_yyy10.pl,yes,0
a2,exp_acyclic_indvary3_step4_batch_yyy10.pl,no,1
a2,exp_acyclic_indvary3_step5_batch_yyy01.pl,yes,1
a1,exp_acyclic_indvary3_step5_batch_yyy01.pl,yes,0
d2,exp_acyclic_indvary3_step5_batch_yyy02.pl,yes,5
a3,exp_acyclic_indvary3_step5_batch_yyy03.pl,no,17
e2,exp_acyclic_indvary3_step5_batch_yyy04.pl,yes,0
c3,exp_acyclic_indvary3_step5_batch_yyy05.pl,yes,4
a1,exp_acyclic_indvary3_step5_batch_yyy05.pl,yes,3
c3,exp_acyclic_indvary3_step5_batch_yyy06.pl,yes,0
b3,exp_acyclic_indvary3_step5_batch_yyy06.pl,yes,0
d2,exp_acyclic_indvary3_step5_batch_yyy06.pl,yes,5
c2,exp_acyclic_indvary3_step5_batch_yyy06.pl,yes,0
d1,exp_acyclic_indvary3_step5_batch_yyy07.pl,no,121
b3,exp_acyclic_indvary3_step5_batch_yyy07.pl,yes,13
d1,exp_acyclic_indvary3_step5_batch_yyy08.pl,yes,0
e2,exp_acyclic_indvary3_step5_batch_yyy08.pl,no,190
a2,exp_acyclic_indvary3_step5_batch_yyy09.pl,yes,0
a3,exp_acyclic_indvary3_step5_batch_yyy10.pl,yes,0
a1,exp_acyclic_indvary3_step5_batch_yyy10.pl,yes,2
c1,exp_acyclic_indvary3_step6_batch_yyy01.pl,no,2
c3,exp_acyclic_indvary3_step6_batch_yyy02.pl,no,25
c1,exp_acyclic_indvary3_step6_batch_yyy03.pl,yes,1
a3,exp_acyclic_indvary3_step6_batch_yyy03.pl,yes,12
e2,exp_acyclic_indvary3_step6_batch_yyy03.pl,no,0
e2,exp_acyclic_indvary3_step6_batch_yyy04.pl,yes,0
e1,exp_acyclic_indvary3_step6_batch_yyy06.pl,yes,0
b1,exp_acyclic_indvary3_step6_batch_yyy06.pl,yes,2
a3,exp_acyclic_indvary3_step6_batch_yyy06.pl,no,0
c3,exp_acyclic_indvary3_step6_batch_yyy09.pl,yes,49
f2,exp_acyclic_indvary3_step6_batch_yyy10.pl,yes,6
e1,exp_acyclic_indvary3_step7_batch_yyy01.pl,yes,3
d1,exp_acyclic_indvary3_step7_batch_yyy01.pl,yes,0
b1,exp_acyclic_indvary3_step7_batch_yyy01.pl,no,20
a1,exp_acyclic_indvary3_step7_batch_yyy01.pl,no,0
b2,exp_acyclic_indvary3_step7_batch_yyy02.pl,yes,8
f2,exp_acyclic_indvary3_step7_batch_yyy02.pl,yes,0
a2,exp_acyclic_indvary3_step7_batch_yyy02.pl,yes,0
d1,exp_acyclic_indvary3_step7_batch_yyy03.pl,yes,0
a1,exp_acyclic_indvary3_step7_batch_yyy05.pl,yes,3
d1,exp_acyclic_indvary3_step7_batch_yyy06.pl,yes,0
b1,exp_acyclic_indvary3_step7_batch_yyy07.pl,yes,2
e1,exp_acyclic_indvary3_step7_batch_yyy08.pl,yes,8
a3,exp_acyclic_indvary3_step7_batch_yyy10.pl,yes,2
b2,exp_acyclic_indvary3_step8_batch_yyy01.pl,yes,30
c1,exp_acyclic_indvary3_step8_batch_yyy01.pl,yes,0
d2,exp_acyclic_indvary3_step8_batch_yyy02.pl,yes,0
a1,exp_acyclic_indvary3_step8_batch_yyy03.pl,yes,2
c2,exp_acyclic_indvary3_step8_batch_yyy04.pl,no,7
b3,exp_acyclic_indvary3_step8_batch_yyy05.pl,yes,0
c1,exp_acyclic_indvary3_step8_batch_yyy05.pl,yes,4
e2,exp_acyclic_indvary3_step8_batch_yyy05.pl,yes,1
d1,exp_acyclic_indvary3_step8_batch_yyy07.pl,yes,7
b3,exp_acyclic_indvary3_step8_batch_yyy07.pl,yes,0
a1,exp_acyclic_indvary3_step8_batch_yyy07.pl,no,10
f1,exp_acyclic_indvary3_step8_batch_yyy08.pl,yes,4
f2,exp_acyclic_indvary3_step8_batch_yyy08.pl,no,3
b2,exp_acyclic_indvary3_step8_batch_yyy09.pl,no,5
e1,exp_acyclic_indvary3_step8_batch_yyy09.pl,yes,32
a3,exp_acyclic_indvary3_step8_batch_yyy09.pl,yes,3
e1,exp_acyclic_indvary3_step8_batch_yyy10.pl,yes,0
c3,exp_acyclic_indvary3_step8_batch_yyy10.pl,yes,7
d2,exp_cycles_depvary_step10_batch_yyy01.pl,yes,0
a5,exp_cycles_depvary_step10_batch_yyy01.pl,no,5
b6,exp_cycles_depvary_step10_batch_yyy01.pl,timeout,120000
a4,exp_cycles_depvary_step10_batch_yyy01.pl,yes,7
c2,exp_cycles_depvary_step10_batch_yyy02.pl,yes,0
f2,exp_cycles_depvary_step10_batch_yyy02.pl,timeout,120000
y2,exp_cycles_depvary_step10_batch_yyy02.pl,yes,8
b1,exp_cycles_depvary_step10_batch_yyy02.pl,yes,5
f4,exp_cycles_depvary_step10_batch_yyy03.pl,timeout,120000
e3,exp_cycles_depvary_step10_batch_yyy03.pl,no,5
f2,exp_cycles_depvary_step10_batch_yyy03.pl,no,2
e1,exp_cycles_depvary_step10_batch_yyy03.pl,timeout,120000
b1,exp_cycles_depvary_step10_batch_yyy03.pl,no,2
v2,exp_cycles_depvary_step10_batch_yyy03.pl,timeout,120000
f5,exp_cycles_depvary_step10_batch_yyy04.pl,timeout,120000
f2,exp_cycles_depvary_step10_batch_yyy04.pl,no,3
f3,exp_cycles_depvary_step10_batch_yyy04.pl,no,2
a2,exp_cycles_depvary_step10_batch_yyy04.pl,timeout,120000
a3,exp_cycles_depvary_step10_batch_yyy04.pl,timeout,120000
b2,exp_cycles_depvary_step10_batch_yyy05.pl,yes,0
u2,exp_cycles_depvary_step10_batch_yyy05.pl,timeout,120001
e5,exp_cycles_depvary_step10_batch_yyy05.pl,no,2
f5,exp_cycles_depvary_step10_batch_yyy06.pl,timeout,120000
f1,exp_cycles_depvary_step10_batch_yyy07.pl,yes,0
e5,exp_cycles_depvary_step10_batch_yyy07.pl,yes,0
c3,exp_cycles_depvary_step10_batch_yyy07.pl,yes,6
c4,exp_cycles_depvary_step10_batch_yyy08.pl,timeout,120000
u4,exp_cycles_depvary_step10_batch_yyy09.pl,timeout,120000
c3,exp_cycles_depvary_step10_batch_yyy09.pl,yes,35
z5,exp_cycles_depvary_step10_batch_yyy09.pl,timeout,120000
u2,exp_cycles_depvary_step10_batch_yyy09.pl,timeout,120000
e3,exp_cycles_depvary_step10_batch_yyy10.pl,timeout,120000
d4,exp_cycles_depvary_step10_batch_yyy10.pl,timeout,120002
r1,exp_cycles_depvary_step10_batch_yyy10.pl,timeout,120000
e2,exp_cycles_depvary_step10_batch_yyy10.pl,no,4
t1,exp_cycles_depvary_step10_batch_yyy10.pl,timeout,120000
c1,exp_cycles_depvary_step10_batch_yyy10.pl,timeout,120000
d1,exp_cycles_depvary_step1_batch_yyy01.pl,no,1
u1,exp_cycles_depvary_step1_batch_yyy02.pl,no,13
x1,exp_cycles_depvary_step1_batch_yyy04.pl,yes,1
a1,exp_cycles_depvary_step1_batch_yyy06.pl,yes,0
f1,exp_cycles_depvary_step1_batch_yyy09.pl,no,0
c1,exp_cycles_depvary_step1_batch_yyy09.pl,yes,0
a1,exp_cycles_depvary_step1_batch_yyy10.pl,yes,0
b1,exp_cycles_depvary_step2_batch_yyy01.pl,no,0
r1,exp_cycles_depvary_step2_batch_yyy02.pl,no,1
t1,exp_cycles_depvary_step2_batch_yyy03.pl,no,0
c2,exp_cycles_depvary_step2_batch_yyy05.pl,yes,0
c2,exp_cycles_depvary_step2_batch_yyy06.pl,yes,0
t1,exp_cycles_depvary_step2_batch_yyy08.pl,yes,0
c2,exp_cycles_depvary_step2_batch_yyy08.pl,no,0
e1,exp_cycles_depvary_step2_batch_yyy09.pl,yes,0
c2,exp_cycles_depvary_step2_batch_yyy09.pl,no,0
f1,exp_cycles_depvary_step2_batch_yyy10.pl,yes,0
b1,exp_cycles_depvary_step2_batch_yyy10.pl,yes,0
v1,exp_cycles_depvary_step3_batch_yyy02.pl,no,16476
f1,exp_cycles_depvary_step3_batch_yyy03.pl,no,60
e1,exp_cycles_depvary_step3_batch_yyy03.pl,no,0
u1,exp_cycles_depvary_step3_batch_yyy03.pl,no,507
d2,exp_cycles_depvary_step3_batch_yyy05.pl,yes,959
f2,exp_cycles_depvary_step3_batch_yyy05.pl,no,1
b1,exp_cycles_depvary_step3_batch_yyy05.pl,no,11372
a2,exp_cycles_depvary_step3_batch_yyy05.pl,yes,41
c2,exp_cycles_depvary_step3_batch_yyy06.pl,no,1
c2,exp_cycles_depvary_step3_batch_yyy07.pl,no,1154
c2,exp_cycles_depvary_step3_batch_yyy08.pl,no,143
f1,exp_cycles_depvary_step4_batch_yyy01.pl,yes,2
c2,exp_cycles_depvary_step4_batch_yyy02.pl,no,0
s2,exp_cycles_depvary_step4_batch_yyy02.pl,yes,3
d1,exp_cycles_depvary_step4_batch_yyy03.pl,yes,2
c1,exp_cycles_depvary_step4_batch_yyy04.pl,yes,30
e2,exp_cycles_depvary_step4_batch_yyy04.pl,yes,2
y2,exp_cycles_depvary_step4_batch_yyy04.pl,yes,6764
b3,exp_cycles_depvary_step4_batch_yyy05.pl,no,863
q1,exp_cycles_depvary_step4_batch_yyy05.pl,no,2132
x2,exp_cycles_depvary_step4_batch_yyy06.pl,timeout,120000
a2,exp_cycles_depvary_step4_batch_yyy06.pl,no,65105
c3,exp_cycles_depvary_step4_batch_yyy07.pl,yes,2
e2,exp_cycles_depvary_step4_batch_yyy07.pl,yes,33895
y2,exp_cycles_depvary_step4_batch_yyy07.pl,yes,16602
p1,exp_cycles_depvary_step4_batch_yyy08.pl,no,2212
d1,exp_cycles_depvary_step4_batch_yyy08.pl,yes,0
e3,exp_cycles_depvary_step5_batch_yyy02.pl,yes,108137
b3,exp_cycles_depvary_step5_batch_yyy02.pl,no,0
e2,exp_cycles_depvary_step5_batch_yyy02.pl,timeout,120000
c3,exp_cycles_depvary_step5_batch_yyy03.pl,timeout,120000
b2,exp_cycles_depvary_step5_batch_yyy04.pl,yes,6
w1,exp_cycles_depvary_step5_batch_yyy04.pl,timeout,120000
t2,exp_cycles_depvary_step5_batch_yyy04.pl,timeout,120000
e3,exp_cycles_depvary_step5_batch_yyy05.pl,timeout,120002
d1,exp_cycles_depvary_step5_batch_yyy05.pl,yes,0
q3,exp_cycles_depvary_step5_batch_yyy05.pl,timeout,120000
p3,exp_cycles_depvary_step5_batch_yyy07.pl,timeout,120000
f1,exp_cycles_depvary_step5_batch_yyy07.pl,yes,2
b2,exp_cycles_depvary_step5_batch_yyy07.pl,no,0
e2,exp_cycles_depvary_step5_batch_yyy07.pl,no,0
c2,exp_cycles_depvary_step5_batch_yyy08.pl,yes,0
b3,exp_cycles_depvary_step5_batch_yyy08.pl,yes,57156
a2,exp_cycles_depvary_step5_batch_yyy08.pl,timeout,120000
p3,exp_cycles_depvary_step5_batch_yyy08.pl,timeout,120000
t1,exp_cycles_depvary_step5_batch_yyy09.pl,timeout,120000
c3,exp_cycles_depvary_step5_batch_yyy09.pl,no,1
t2,exp_cycles_depvary_step5_batch_yyy09.pl,timeout,120000
b1,exp_cycles_depvary_step5_batch_yyy09.pl,no,0
y1,exp_cycles_depvary_step5_batch_yyy10.pl,timeout,120000
z2,exp_cycles_depvary_step5_batch_yyy10.pl,timeout,120000
c2,exp_cycles_depvary_step5_batch_yyy10.pl,yes,2
e2,exp_cycles_depvary_step5_batch_yyy10.pl,no,0
b1,exp_cycles_depvary_step5_batch_yyy10.pl,yes,0
b3,exp_cycles_depvary_step6_batch_yyy01.pl,yes,0
c4,exp_cycles_depvary_step6_batch_yyy01.pl,yes,0
a4,exp_cycles_depvary_step6_batch_yyy02.pl,yes,0
f2,exp_cycles_depvary_step6_batch_yyy02.pl,yes,0
a1,exp_cycles_depvary_step6_batch_yyy02.pl,yes,2
b2,exp_cycles_depvary_step6_batch_yyy02.pl,yes,0
a4,exp_cycles_depvary_step6_batch_yyy03.pl,timeout,120000
q1,exp_cycles_depvary_step6_batch_yyy03.pl,no,5
f2,exp_cycles_depvary_step6_batch_yyy03.pl,yes,1
u1,exp_cycles_depvary_step6_batch_yyy03.pl,timeout,120000
d1,exp_cycles_depvary_step6_batch_yyy04.pl,timeout,120000
c4,exp_cycles_depvary_step6_batch_yyy04.pl,timeout,120000
b2,exp_cycles_depvary_step6_batch_yyy05.pl,timeout,120000
a4,exp_cycles_depvary_step6_batch_yyy05.pl,timeout,120000
c2,exp_cycles_depvary_step6_batch_yyy05.pl,timeout,120000
b4,exp_cycles_depvary_step6_batch_yyy05.pl,timeout,120000
