goal,instance,verdict,duration
f3,exp_acyclic_depvary_step5_batch_yyy03.pl,no,5
b1,exp_acyclic_depvary_step5_batch_yyy03.pl,no,5
a3,exp_acyclic_depvary_step5_batch_yyy03.pl,yes,5
c3,exp_acyclic_depvary_step5_batch_yyy04.pl,no,5
b2,exp_acyclic_depvary_step5_batch_yyy04.pl,yes,5
d2,exp_acyclic_depvary_step5_batch_yyy04.pl,no,5
f2,exp_acyclic_depvary_step5_batch_yyy05.pl,yes,6
f3,exp_acyclic_depvary_step5_batch_yyy05.pl,yes,5
r1,exp_acyclic_depvary_step5_batch_yyy06.pl,yes,5
d1,exp_acyclic_depvary_step5_batch_yyy07.pl,yes,5
c2,exp_acyclic_depvary_step5_batch_yyy08.pl,yes,5
f2,exp_acyclic_depvary_step5_batch_yyy09.pl,yes,6
e1,exp_acyclic_depvary_step5_batch_yyy09.pl,yes,6
c1,exp_acyclic_depvary_step5_batch_yyy09.pl,no,6
a1,exp_acyclic_depvary_step5_batch_yyy09.pl,yes,6
e1,exp_acyclic_depvary_step5_batch_yyy10.pl,no,6
d3,exp_acyclic_depvary_step5_batch_yyy10.pl,no,6
a4,exp_acyclic_depvary_step6_batch_yyy01.pl,no,7
f2,exp_acyclic_depvary_step6_batch_yyy01.pl,yes,7
a1,exp_acyclic_depvary_step6_batch_yyy01.pl,no,7
d2,exp_acyclic_depvary_step6_batch_yyy02.pl,no,6
v2,exp_acyclic_depvary_step6_batch_yyy02.pl,yes,6
r2,exp_acyclic_depvary_step6_batch_yyy03.pl,yes,6
a1,exp_acyclic_depvary_step6_batch_yyy03.pl,yes,7
c4,exp_acyclic_depvary_step6_batch_yyy04.pl,yes,7
a4,exp_acyclic_depvary_step6_batch_yyy04.pl,yes,7
f1,exp_acyclic_depvary_step6_batch_yyy05.pl,yes,8
d2,exp_acyclic_depvary_step6_batch_yyy05.pl,no,8
c3,exp_acyclic_depvary_step6_batch_yyy05.pl,no,8
b3,exp_acyclic_depvary_step6_batch_yyy05.pl,yes,8
d3,exp_acyclic_depvary_step6_batch_yyy06.pl,no,7
c4,exp_acyclic_depvary_step6_batch_yyy07.pl,yes,6
b3,exp_acyclic_depvary_step6_batch_yyy08.pl,yes,7
v2,exp_acyclic_depvary_step6_batch_yyy08.pl,no,7
b2,exp_acyclic_depvary_step6_batch_yyy09.pl,yes,6
c2,exp_acyclic_depvary_step6_batch_yyy09.pl,no,6
c1,exp_acyclic_depvary_step6_batch_yyy09.pl,no,6
c4,exp_acyclic_depvary_step6_batch_yyy09.pl,yes,6
b3,exp_acyclic_depvary_step6_batch_yyy10.pl,yes,7
a4,exp_acyclic_depvary_step6_batch_yyy10.pl,yes,7
u3,exp_acyclic_depvary_step7_batch_yyy01.pl,no,8
f3,exp_acyclic_depvary_step7_batch_yyy01.pl,no,8
a1,exp_acyclic_depvary_step7_batch_yyy01.pl,no,9
e4,exp_acyclic_depvary_step7_batch_yyy02.pl,no,8
d2,exp_acyclic_depvary_step7_batch_yyy02.pl,no,8
p3,exp_acyclic_depvary_step7_batch_yyy03.pl,no,9
e4,exp_acyclic_depvary_step7_batch_yyy03.pl,yes,9
b3,exp_acyclic_depvary_step7_batch_yyy03.pl,no,9
b4,exp_acyclic_depvary_step7_batch_yyy03.pl,no,9
b2,exp_acyclic_depvary_step7_batch_yyy04.pl,yes,7
a2,exp_acyclic_depvary_step7_batch_yyy04.pl,yes,7
f1,exp_acyclic_depvary_step7_batch_yyy05.pl,no,9
f2,exp_acyclic_depvary_step7_batch_yyy05.pl,no,9
u3,exp_acyclic_depvary_step7_batch_yyy05.pl,no,9
d2,exp_acyclic_depvary_step7_batch_yyy05.pl,no,9
d4,exp_acyclic_depvary_step7_batch_yyy05.pl,yes,9
c2,exp_acyclic_depvary_step7_batch_yyy05.pl,yes,9
d4,exp_acyclic_depvary_step7_batch_yyy06.pl,no,9
b3,exp_acyclic_depvary_step7_batch_yyy06.pl,no,9
a3,exp_acyclic_depvary_step7_batch_yyy06.pl,no,9
c4,exp_acyclic_depvary_step7_batch_yyy06.pl,yes,9
q1,exp_acyclic_depvary_step7_batch_yyy07.pl,yes,9
c1,exp_acyclic_depvary_step7_batch_yyy07.pl,yes,9
b1,exp_acyclic_depvary_step7_batch_yyy07.pl,no,9
a1,exp_acyclic_depvary_step7_batch_yyy07.pl,no,9
f1,exp_acyclic_depvary_step7_batch_yyy07.pl,no,10
b2,exp_acyclic_depvary_step7_batch_yyy07.pl,yes,9
p3,exp_acyclic_depvary_step7_batch_yyy08.pl,yes,10
x3,exp_acyclic_depvary_step7_batch_yyy08.pl,yes,10
c3,exp_acyclic_depvary_step7_batch_yyy08.pl,no,10
p1,exp_acyclic_depvary_step7_batch_yyy08.pl,no,10
u4,exp_acyclic_depvary_step7_batch_yyy08.pl,no,10
b2,exp_acyclic_depvary_step7_batch_yyy09.pl,yes,10
e2,exp_acyclic_depvary_step7_batch_yyy09.pl,no,10
a3,exp_acyclic_depvary_step7_batch_yyy09.pl,yes,10
f2,exp_acyclic_depvary_step7_batch_yyy09.pl,yes,10
f4,exp_acyclic_depvary_step7_batch_yyy10.pl,no,8
w2,exp_acyclic_depvary_step7_batch_yyy10.pl,yes,8
f4,exp_acyclic_depvary_step8_batch_yyy01.pl,no,11
c3,exp_acyclic_depvary_step8_batch_yyy01.pl,no,11
c4,exp_acyclic_depvary_step8_batch_yyy01.pl,no,11
e1,exp_acyclic_depvary_step8_batch_yyy01.pl,no,11
r2,exp_acyclic_depvary_step8_batch_yyy02.pl,yes,10
f2,exp_acyclic_depvary_step8_batch_yyy02.pl,no,10
f4,exp_acyclic_depvary_step8_batch_yyy03.pl,no,12
c2,exp_acyclic_depvary_step8_batch_yyy03.pl,yes,11
e2,exp_acyclic_depvary_step8_batch_yyy03.pl,yes,12
f1,exp_acyclic_depvary_step8_batch_yyy03.pl,no,11
b5,exp_acyclic_depvary_step8_batch_yyy03.pl,no,11
y2,exp_acyclic_depvary_step8_batch_yyy04.pl,no,12
s3,exp_acyclic_depvary_step8_batch_yyy04.pl,yes,12
b2,exp_acyclic_depvary_step8_batch_yyy04.pl,yes,12
b5,exp_acyclic_depvary_step8_batch_yyy04.pl,no,12
f4,exp_acyclic_depvary_step8_batch_yyy05.pl,yes,11
c2,exp_acyclic_depvary_step8_batch_yyy05.pl,yes,11
b4,exp_acyclic_depvary_step8_batch_yyy05.pl,yes,11
b2,exp_acyclic_depvary_step8_batch_yyy06.pl,yes,12
w2,exp_acyclic_depvary_step8_batch_yyy06.pl,yes,12
w4,exp_acyclic_depvary_step8_batch_yyy06.pl,no,12
d3,exp_acyclic_depvary_step8_batch_yyy06.pl,yes,13
a5,exp_acyclic_depvary_step8_batch_yyy06.pl,no,12
r4,exp_acyclic_depvary_step8_batch_yyy07.pl,no,9
f1,exp_acyclic_depvary_step8_batch_yyy07.pl,yes,9
b2,exp_acyclic_depvary_step8_batch_yyy08.pl,no,11
f2,exp_acyclic_depvary_step8_batch_yyy08.pl,no,11
a2,exp_acyclic_depvary_step8_batch_yyy08.pl,no,11
b4,exp_acyclic_depvary_step8_batch_yyy08.pl,yes,11
x4,exp_acyclic_depvary_step8_batch_yyy09.pl,no,12
a5,exp_acyclic_depvary_step8_batch_yyy09.pl,no,12
c5,exp_acyclic_depvary_step8_batch_yyy09.pl,yes,12
q4,exp_acyclic_depvary_step8_batch_yyy09.pl,no,12
c4,exp_acyclic_depvary_step8_batch_yyy09.pl,no,12
b1,exp_acyclic_depvary_step8_batch_yyy10.pl,no,10
y4,exp_acyclic_depvary_step8_batch_yyy10.pl,yes,10
f4,exp_acyclic_depvary_step9_batch_yyy01.pl,yes,13
d5,exp_acyclic_depvary_step9_batch_yyy01.pl,yes,13
b4,exp_acyclic_depvary_step9_batch_yyy01.pl,yes,13
f5,exp_acyclic_depvary_step9_batch_yyy01.pl,no,13
y2,exp_acyclic_depvary_step9_batch_yyy02.pl,no,14
d2,exp_acyclic_depvary_step9_batch_yyy02.pl,yes,14
d4,exp_acyclic_depvary_step9_batch_yyy02.pl,no,14
e5,exp_acyclic_depvary_step9_batch_yyy03.pl,yes,13
f2,exp_acyclic_depvary_step9_batch_yyy03.pl,yes,13
w3,exp_acyclic_depvary_step9_batch_yyy03.pl,no,13
v2,exp_acyclic_depvary_step9_batch_yyy03.pl,no,13
s1,exp_acyclic_depvary_step9_batch_yyy03.pl,no,13
b1,exp_acyclic_depvary_step9_batch_yyy03.pl,no,13
a5,exp_acyclic_depvary_step9_batch_yyy03.pl,no,13
r5,exp_acyclic_depvary_step9_batch_yyy03.pl,yes,13
f1,exp_acyclic_depvary_step9_batch_yyy04.pl,no,14
c5,exp_acyclic_depvary_step9_batch_yyy04.pl,no,14
b3,exp_acyclic_depvary_step9_batch_yyy04.pl,no,14
a3,exp_acyclic_depvary_step9_batch_yyy04.pl,yes,14
a5,exp_acyclic_depvary_step9_batch_yyy04.pl,yes,14
b2,exp_acyclic_depvary_step9_batch_yyy05.pl,yes,15
e4,exp_acyclic_depvary_step9_batch_yyy05.pl,no,15
d1,exp_acyclic_depvary_step9_batch_yyy05.pl,yes,15
a5,exp_acyclic_depvary_step9_batch_yyy05.pl,no,15
z2,exp_acyclic_depvary_step9_batch_yyy05.pl,yes,15
d5,exp_acyclic_depvary_step9_batch_yyy05.pl,yes,15
c5,exp_acyclic_depvary_step9_batch_yyy06.pl,no,14
e4,exp_acyclic_depvary_step9_batch_yyy07.pl,yes,14
f5,exp_acyclic_depvary_step9_batch_yyy07.pl,no,14
d4,exp_acyclic_depvary_step9_batch_yyy07.pl,no,14
e1,exp_acyclic_depvary_step9_batch_yyy07.pl,yes,14
c5,exp_acyclic_depvary_step9_batch_yyy08.pl,no,14
c3,exp_acyclic_depvary_step9_batch_yyy08.pl,no,14
f3,exp_acyclic_depvary_step9_batch_yyy08.pl,no,14
x2,exp_acyclic_depvary_step9_batch_yyy08.pl,yes,15
b5,exp_acyclic_depvary_step9_batch_yyy09.pl,yes,14
d4,exp_acyclic_depvary_step9_batch_yyy09.pl,no,14
a3,exp_acyclic_depvary_step9_batch_yyy09.pl,no,14
e5,exp_acyclic_depvary_step9_batch_yyy09.pl,yes,16
v1,exp_acyclic_depvary_step9_batch_yyy09.pl,no,14
f2,exp_acyclic_depvary_step9_batch_yyy09.pl,yes,14
e4,exp_acyclic_depvary_step9_batch_yyy10.pl,no,14
d3,exp_acyclic_depvary_step9_batch_yyy10.pl,no,14
t3,exp_acyclic_depvary_step9_batch_yyy10.pl,yes,14
d5,exp_acyclic_depvary_step9_batch_yyy10.pl,no,14
b2,exp_acyclic_indvary1_step1_batch_yyy01.pl,no,2
c3,exp_acyclic_indvary1_step1_batch_yyy01.pl,no,2
f2,exp_acyclic_indvary1_step1_batch_yyy03.pl,no,2
a1,exp_acyclic_indvary1_step1_batch_yyy03.pl,yes,2
e1,exp_acyclic_indvary1_step1_batch_yyy05.pl,yes,2
c2,exp_acyclic_indvary1_step1_batch_yyy06.pl,yes,2
e1,exp_acyclic_indvary1_step1_batch_yyy07.pl,no,2
f2,exp_acyclic_indvary1_step1_batch_yyy07.pl,yes,2
a1,exp_acyclic_indvary1_step1_batch_yyy07.pl,yes,2
a2,exp_acyclic_indvary1_step1_batch_yyy08.pl,no,2
d2,exp_acyclic_indvary1_step1_batch_yyy09.pl,no,2
a1,exp_acyclic_indvary1_step1_batch_yyy09.pl,no,2
c2,exp_acyclic_indvary1_step2_batch_yyy01.pl,no,4
c3,exp_acyclic_indvary1_step2_batch_yyy01.pl,no,4
y1,exp_acyclic_indvary1_step2_batch_yyy02.pl,yes,4
b2,exp_acyclic_indvary1_step2_batch_yyy02.pl,yes,3
q1,exp_acyclic_indvary1_step2_batch_yyy02.pl,no,3
e1,exp_acyclic_indvary1_step2_batch_yyy03.pl,yes,3
c3,exp_acyclic_indvary1_step2_batch_yyy03.pl,no,3
f1,exp_acyclic_indvary1_step2_batch_yyy04.pl,yes,4
u1,exp_acyclic_indvary1_step2_batch_yyy05.pl,no,3
d1,exp_acyclic_indvary1_step2_batch_yyy05.pl,no,3
d2,exp_acyclic_indvary1_step2_batch_yyy06.pl,yes,4
y1,exp_acyclic_indvary1_step2_batch_yyy06.pl,yes,4
q2,exp_acyclic_indvary1_step2_batch_yyy07.pl,no,4
d1,exp_acyclic_indvary1_step2_batch_yyy07.pl,no,4
b1,exp_acyclic_indvary1_step2_batch_yyy07.pl,no,4
p2,exp_acyclic_indvary1_step2_batch_yyy07.pl,no,4
v1,exp_acyclic_indvary1_step2_batch_yyy07.pl,no,4
y1,exp_acyclic_indvary1_step2_batch_yyy08.pl,no,3
d1,exp_acyclic_indvary1_step2_batch_yyy08.pl,no,3
a2,exp_acyclic_indvary1_step2_batch_yyy08.pl,no,3
c2,exp_acyclic_indvary1_step2_batch_yyy09.pl,yes,3
c1,exp_acyclic_indvary1_step2_batch_yyy09.pl,yes,3
s1,exp_acyclic_indvary1_step2_batch_yyy09.pl,yes,3
a2,exp_acyclic_indvary1_step2_batch_yyy10.pl,yes,3
t1,exp_acyclic_indvary1_step2_batch_yyy10.pl,no,3
b3,exp_acyclic_indvary1_step2_batch_yyy10.pl,yes,3
f1,exp_acyclic_indvary1_step3_batch_yyy01.pl,yes,4
d2,exp_acyclic_indvary1_step3_batch_yyy01.pl,no,4
w1,exp_acyclic_indvary1_step3_batch_yyy01.pl,no,4
p2,exp_acyclic_indvary1_step3_batch_yyy01.pl,no,4
f2,exp_acyclic_indvary1_step3_batch_yyy03.pl,yes,4
d2,exp_acyclic_indvary1_step3_batch_yyy03.pl,yes,4
c3,exp_acyclic_indvary1_step3_batch_yyy04.pl,no,4
e2,exp_acyclic_indvary1_step3_batch_yyy04.pl,yes,4
y1,exp_acyclic_indvary1_step3_batch_yyy05.pl,yes,3
b3,exp_acyclic_indvary1_step3_batch_yyy05.pl,no,3
a1,exp_acyclic_indvary1_step3_batch_yyy05.pl,no,3
c3,exp_acyclic_indvary1_step3_batch_yyy06.pl,yes,4
d1,exp_acyclic_indvary1_step3_batch_yyy06.pl,no,4
t2,exp_acyclic_indvary1_step3_batch_yyy06.pl,no,5
f2,exp_acyclic_indvary1_step3_batch_yyy07.pl,yes,4
c1,exp_acyclic_indvary1_step3_batch_yyy07.pl,yes,4
f1,exp_acyclic_indvary1_step3_batch_yyy07.pl,no,5
b2,exp_acyclic_indvary1_step3_batch_yyy07.pl,yes,4
f2,exp_acyclic_indvary1_step3_batch_yyy08.pl,no,4
e2,exp_acyclic_indvary1_step3_batch_yyy08.pl,no,4
f1,exp_acyclic_indvary1_step3_batch_yyy08.pl,yes,4
b2,exp_acyclic_indvary1_step3_batch_yyy08.pl,no,3
t1,exp_acyclic_indvary1_step3_batch_yyy08.pl,no,3
t2,exp_acyclic_indvary1_step3_batch_yyy09.pl,no,4
p2,exp_acyclic_indvary1_step3_batch_yyy09.pl,no,4
d1,exp_acyclic_indvary1_step3_batch_yyy09.pl,no,4
y1,exp_acyclic_indvary1_step3_batch_yyy10.pl,yes,4
q1,exp_acyclic_indvary1_step3_batch_yyy10.pl,yes,4
b2,exp_acyclic_indvary1_step4_batch_yyy02.pl,no,4
e1,exp_acyclic_indvary1_step4_batch_yyy03.pl,yes,4
b3,exp_acyclic_indvary1_step4_batch_yyy04.pl,yes,4
a2,exp_acyclic_indvary1_step4_batch_yyy04.pl,yes,4
d2,exp_acyclic_indvary1_step4_batch_yyy04.pl,no,4
e1,exp_acyclic_indvary1_step4_batch_yyy05.pl,yes,4
f1,exp_acyclic_indvary1_step4_batch_yyy07.pl,yes,4
s2,exp_acyclic_indvary1_step4_batch_yyy07.pl,no,4
b3,exp_acyclic_indvary1_step4_batch_yyy07.pl,yes,4
c1,exp_acyclic_indvary1_step4_batch_yyy08.pl,yes,4
a2,exp_acyclic_indvary1_step4_batch_yyy08.pl,yes,4
f2,exp_acyclic_indvary1_step4_batch_yyy08.pl,yes,4
q1,exp_acyclic_indvary1_step4_batch_yyy09.pl,no,4
b2,exp_acyclic_indvary1_step4_batch_yyy10.pl,yes,4
y3,exp_acyclic_indvary1_step5_batch_yyy01.pl,yes,4
x4,exp_acyclic_indvary1_step5_batch_yyy02.pl,yes,4
a2,exp_acyclic_indvary1_step5_batch_yyy02.pl,no,4
c2,exp_acyclic_indvary1_step5_batch_yyy03.pl,yes,4
e1,exp_acyclic_indvary1_step5_batch_yyy03.pl,no,4
a3,exp_acyclic_indvary1_step5_batch_yyy03.pl,no,4
f1,exp_acyclic_indvary1_step5_batch_yyy04.pl,no,3
a1,exp_acyclic_indvary1_step5_batch_yyy04.pl,no,3
e1,exp_acyclic_indvary1_step5_batch_yyy05.pl,yes,4
c1,exp_acyclic_indvary1_step5_batch_yyy05.pl,yes,4
b1,exp_acyclic_indvary1_step5_batch_yyy05.pl,no,3
y3,exp_acyclic_indvary1_step5_batch_yyy06.pl,yes,4
b1,exp_acyclic_indvary1_step5_batch_yyy06.pl,yes,4
b2,exp_acyclic_indvary1_step5_batch_yyy07.pl,yes,4
b3,exp_acyclic_indvary1_step5_batch_yyy07.pl,no,4
a1,exp_acyclic_indvary1_step5_batch_yyy07.pl,yes,4
a3,exp_acyclic_indvary1_step5_batch_yyy09.pl,yes,4
p4,exp_acyclic_indvary1_step5_batch_yyy10.pl,no,4
b1,exp_acyclic_indvary1_step5_batch_yyy10.pl,yes,4
d2,exp_acyclic_indvary1_step6_batch_yyy02.pl,no,4
u5,exp_acyclic_indvary1_step6_batch_yyy02.pl,yes,4
b3,exp_acyclic_indvary1_step6_batch_yyy02.pl,no,4
x5,exp_acyclic_indvary1_step6_batch_yyy02.pl,no,4
f1,exp_acyclic_indvary1_step6_batch_yyy03.pl,no,4
v5,exp_acyclic_indvary1_step6_batch_yyy03.pl,no,4
a3,exp_acyclic_indvary1_step6_batch_yyy03.pl,yes,4
e2,exp_acyclic_indvary1_step6_batch_yyy04.pl,yes,4
b3,exp_acyclic_indvary1_step6_batch_yyy04.pl,yes,4
y4,exp_acyclic_indvary1_step6_batch_yyy05.pl,yes,4
b3,exp_acyclic_indvary1_step6_batch_yyy05.pl,yes,4
a2,exp_acyclic_indvary1_step6_batch_yyy05.pl,yes,4
e2,exp_acyclic_indvary1_step6_batch_yyy05.pl,yes,4
d2,exp_acyclic_indvary1_step6_batch_yyy05.pl,yes,4
d1,exp_acyclic_indvary1_step6_batch_yyy06.pl,yes,4
b3,exp_acyclic_indvary1_step6_batch_yyy06.pl,no,4
b1,exp_acyclic_indvary1_step6_batch_yyy06.pl,no,4
c3,exp_acyclic_indvary1_step6_batch_yyy07.pl,no,4
b3,exp_acyclic_indvary1_step6_batch_yyy07.pl,yes,4
c1,exp_acyclic_indvary1_step6_batch_yyy07.pl,no,4
b1,exp_acyclic_indvary1_step6_batch_yyy07.pl,yes,4
c3,exp_acyclic_indvary1_step6_batch_yyy08.pl,yes,4
a3,exp_acyclic_indvary1_step6_batch_yyy08.pl,yes,4
y3,exp_acyclic_indvary1_step6_batch_yyy08.pl,yes,4
w2,exp_acyclic_indvary1_step6_batch_yyy09.pl,yes,4
b1,exp_acyclic_indvary1_step6_batch_yyy09.pl,yes,4
c3,exp_acyclic_indvary1_step6_batch_yyy10.pl,yes,4
a1,exp_acyclic_indvary1_step6_batch_yyy10.pl,yes,4
d2,exp_acyclic_indvary1_step7_batch_yyy01.pl,yes,4
c3,exp_acyclic_indvary1_step7_batch_yyy02.pl,no,4
r2,exp_acyclic_indvary1_step7_batch_yyy02.pl,yes,4
e2,exp_acyclic_indvary1_step7_batch_yyy03.pl,yes,4
c3,exp_acyclic_indvary1_step7_batch_yyy04.pl,yes,4
c3,exp_acyclic_indvary1_step7_batch_yyy05.pl,no,4
v2,exp_acyclic_indvary1_step7_batch_yyy05.pl,yes,4
f1,exp_acyclic_indvary1_step7_batch_yyy06.pl,no,4
